dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_practical,AdaProxDitto,rhomax_0.5,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/rhomax_0.5
Cifar100_practical,AdaProxDitto,tau_0.5,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/tau_0.5
Cifar100_practical,AdaProxDitto,rhomax_0.2,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/rhomax_0.2
Cifar100_practical,AdaProxDitto,tau_2.0,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/tau_2.0
Cifar100_practical,AdaProxDitto,default,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/default
Cifar100_practical,AdaProxDitto,gamma_0.3,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/gamma_0.3
Cifar100_practical,AdaProxDitto,beta_0.9,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/beta_0.9
Cifar100_practical,AdaProxDitto,rhomax_10.0,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/rhomax_10.0
Cifar100_practical,AdaProxDitto,tau_0.3,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/tau_0.3
Cifar100_practical,AdaProxDitto,tau_1.0,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/tau_1.0
Cifar100_practical,AdaProxDitto,tau_0.7,0.4790778251599147,0.4783448827292111,0.4790778251599147,0.47833850837461733,0.41700446243254463,0.09586144883700624,0.00043618336968716064,0.003148208345687403,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase2_adaptive_scan/Cifar100_practical/AdaProxDitto/tau_0.7
