dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_pathological,FedProx,mu_0.1,0.5924691769410196,0.5924691769410196,0.0,0.5961267616974686,0.5405244856563315,0.1,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_pathological/FedProx/mu_0.1
Cifar100_pathological,FedProx,mu_0.2,0.5906697767410863,0.5906697767410863,0.0,0.5943594335361821,0.5404582978565875,0.2,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_pathological/FedProx/mu_0.2
Cifar100_pathological,FedProx,mu_0.5,0.5812729090303232,0.5812729090303232,0.0,0.5842631659936691,0.517197913648218,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_pathological/FedProx/mu_0.5
Cifar100_pathological,FedProx,mu_1.0,0.5668777074308564,0.5668777074308564,0.0,0.5708850561517277,0.5254853972915646,1.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_pathological/FedProx/mu_1.0
Cifar100_pathological,FedProx,mu_2.0,0.539886704431856,0.539886704431856,0.0,0.5446719427452523,0.5068363517702724,2.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_pathological/FedProx/mu_2.0
Cifar100_pathological,FedProx,mu_3.0,0.5150949683438854,0.5150949683438854,0.0,0.5191069339186494,0.4692242229136503,3.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_pathological/FedProx/mu_3.0
Cifar100_practical,Ditto,lam_0.5,0.4856743070362473,0.49267057569296374,0.4856743070362473,0.4852336514180037,0.44766769046715216,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.5
Cifar100_practical,Ditto,lam_1.0,0.4836087420042644,0.49267057569296374,0.4836087420042644,0.4832979655269185,0.4497346554547093,1.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_1.0
Cifar100_practical,Ditto,lam_0.2,0.4812100213219616,0.49267057569296374,0.4812100213219616,0.48065757579190377,0.43540373882839634,0.2,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.2
Cifar100_practical,Ditto,lam_2.0,0.4773454157782516,0.49267057569296374,0.4773454157782516,0.47695547998356885,0.43676689941831265,2.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_2.0
Cifar100_practical,Ditto,lam_3.0,0.47707889125799574,0.49267057569296374,0.47707889125799574,0.47671572306101706,0.4372659542242315,3.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_3.0
Cifar100_practical,Ditto,lam_0.1,0.4674173773987207,0.49267057569296374,0.4674173773987207,0.4667748039104736,0.4088811055763111,0.1,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.1
Cifar100_practical,Ditto,lam_0.08,0.46255330490405117,0.49267057569296374,0.46255330490405117,0.4619498600386002,0.40636173377611734,0.08,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.08
Cifar100_practical,Ditto,lam_0.005,0.4624200426439232,0.49267057569296374,0.4624200426439232,0.46117404155033553,0.4022034764826176,0.005,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.005
Cifar100_practical,Ditto,lam_0.001,0.4615538379530917,0.49267057569296374,0.4615538379530917,0.46021806963985007,0.3962653374233129,0.001,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.001
Cifar100_practical,Ditto,lam_0,0.46068763326226014,0.49267057569296374,0.46068763326226014,0.4592685361537786,0.39060497614178596,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0
Cifar100_practical,Ditto,lam_0.01,0.4591551172707889,0.49267057569296374,0.4591551172707889,0.4578540111570038,0.394804898298049,0.01,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.01
Cifar100_practical,Ditto,lam_0.05,0.459021855010661,0.49267057569296374,0.459021855010661,0.4582813767509593,0.40996391076115485,0.05,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.05
Cifar100_practical,Ditto,lam_0.03,0.4517590618336887,0.49267057569296374,0.4517590618336887,0.4503370141577905,0.3899254966887417,0.03,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/Ditto/lam_0.03
Cifar100_practical,FedProx,mu_0.005,0.47681236673773986,0.47681236673773986,0.0,0.47655435502023685,0.4342428315412186,0.005,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.005
Cifar100_practical,FedProx,mu_0,0.4763459488272921,0.4763459488272921,0.0,0.47612022125041853,0.4296639784946236,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0
Cifar100_practical,FedProx,mu_0.001,0.4759461620469083,0.4759461620469083,0.0,0.4757346782470215,0.42643817204301077,0.001,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.001
Cifar100_practical,FedProx,mu_0.01,0.4753464818763326,0.4753464818763326,0.0,0.4751353163339728,0.42914426523297494,0.01,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.01
Cifar100_practical,FedProx,mu_0.03,0.47488006396588484,0.47488006396588484,0.0,0.47463109101574713,0.42536290322580644,0.03,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.03
Cifar100_practical,FedProx,mu_0.05,0.4743470149253731,0.4743470149253731,0.0,0.4741372246441299,0.42643817204301077,0.05,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.05
Cifar100_practical,FedProx,mu_0.08,0.47414712153518124,0.47414712153518124,0.0,0.47385032404032423,0.43073924731182794,0.08,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.08
Cifar100_practical,FedProx,mu_0.1,0.47288113006396587,0.47288113006396587,0.0,0.47268296571519886,0.42349014336917556,0.1,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.1
Cifar100_practical,FedProx,mu_0.2,0.4710820895522388,0.4710820895522388,0.0,0.47078567032537405,0.4252240143369176,0.2,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.2
Cifar100_practical,FedProx,mu_0.5,0.46335287846481876,0.46335287846481876,0.0,0.4632406929276258,0.4050358422939068,0.5,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_0.5
Cifar100_practical,FedProx,mu_1.0,0.45249200426439234,0.45249200426439234,0.0,0.45247471387650107,0.39088261648745526,1.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_1.0
Cifar100_practical,FedProx,mu_2.0,0.42863805970149255,0.42863805970149255,0.0,0.4284632621091774,0.3583781362007168,2.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_2.0
Cifar100_practical,FedProx,mu_3.0,0.40771588486140725,0.40771588486140725,0.0,0.4076214606812643,0.32334229390681,3.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase1_static_sweeps/Cifar100_practical/FedProx/mu_3.0
