dataset,algorithm,run_id,score,global_accuracy,personalized_accuracy,mean_client_accuracy,p10_client_accuracy,coefficient_mean,coefficient_variance,mean_abs_coefficient_delta,clipping_frequency,unstable,run_dir
Cifar100_pathological,AdaProxDitto,ada_cdr0.0_jr0.5_seed1,0.5836054648450516,0.5886037987337555,0.5836054648450516,0.5752293800701395,0.486893347647429,0.13148681064603074,0.0010414688969994333,0.021010111517595444,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/AdaProxDitto/ada_cdr0.0_jr0.5_seed1
Cifar100_pathological,AdaProxDitto,ada_cdr0.0_jr0.2_seed2,0.5730089970009997,0.5851382872375874,0.5730089970009997,0.5659730338685077,0.5203969097892841,0.13697993391321367,0.0014735078994992227,0.015392474403168177,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/AdaProxDitto/ada_cdr0.0_jr0.2_seed2
Cifar100_pathological,AdaProxDitto,ada_cdr0.0_jr0.2_seed1,0.5710096634455182,0.5866044651782739,0.5710096634455182,0.5580222624599529,0.48352609919861383,0.12077648377961567,0.0012169766908750915,0.016029024368650856,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/AdaProxDitto/ada_cdr0.0_jr0.2_seed1
Cifar100_pathological,AdaProxDitto,ada_cdr0.0_jr0.2_seed0,0.5636121292902366,0.5884705098300567,0.5636121292902366,0.5494349869458295,0.47066026410564227,0.14659737179889176,0.0010152525916850125,0.020716231455131632,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/AdaProxDitto/ada_cdr0.0_jr0.2_seed0
Cifar100_pathological,Ditto,ditto_cdr0.6_jr1.0_seed2,0.6255248250583139,0.5975341552815728,0.6255248250583139,0.609084686206311,0.5399902104747919,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.6_jr1.0_seed2
Cifar100_pathological,Ditto,ditto_cdr0.0_jr1.0_seed2,0.6255248250583139,0.5964678440519827,0.6255248250583139,0.609084686206311,0.5399902104747919,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr1.0_seed2
Cifar100_pathological,Ditto,ditto_cdr0.3_jr1.0_seed2,0.6255248250583139,0.5969343552149283,0.6255248250583139,0.609084686206311,0.5399902104747919,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.3_jr1.0_seed2
Cifar100_pathological,Ditto,ditto_cdr0.6_jr1.0_seed1,0.6220593135621459,0.5863378873708763,0.6220593135621459,0.607759089618743,0.5367868602817207,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.6_jr1.0_seed1
Cifar100_pathological,Ditto,ditto_cdr0.0_jr1.0_seed1,0.6220593135621459,0.5836054648450516,0.6220593135621459,0.607759089618743,0.5367868602817207,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.0_jr1.0_seed1
Cifar100_pathological,Ditto,ditto_cdr0.3_jr1.0_seed1,0.6220593135621459,0.5836054648450516,0.6220593135621459,0.607759089618743,0.5367868602817207,0.0,0.0,0.0,0.0,0,/home/hipra/projects/PFLlib/experiments/runs/phase_dropout/Cifar100_pathological/Ditto/ditto_cdr0.3_jr1.0_seed1
