round,test_acc,train_loss,mu,time_cost
0,0.010594349680170576,4.606204832654457,0.01,0.0
1,0.010394456289978678,4.611505332516785,0.01,13.19504451751709
2,0.015791577825159914,4.58649579409529,0.01,12.809813976287842
3,0.03171641791044776,4.5040587239659535,0.01,12.928167581558228
4,0.04744136460554371,4.391268551336362,0.01,12.600541591644287
5,0.056636460554371,4.293325588309598,0.01,13.135873317718506
6,0.06409914712153518,4.217210623383601,0.01,12.280454874038696
7,0.06696428571428571,4.157847439215055,0.01,13.077438831329346
8,0.07396055437100213,4.111625216059814,0.01,12.377028703689575
9,0.07762526652452026,4.076995202920887,0.01,13.346743822097778
10,0.08029051172707889,4.041233694614454,0.01,12.20838975906372
11,0.08562100213219616,4.0111617466792095,0.01,13.454031944274902
12,0.08841950959488273,3.97987059591926,0.01,12.210785150527954
13,0.09221748400852879,3.9531087270954663,0.01,13.528505325317383
14,0.0960820895522388,3.9273309143063857,0.01,12.439499616622925
15,0.09994669509594882,3.9051637951210787,0.01,13.598315477371216
16,0.10147921108742004,3.8843404824496326,0.01,11.715051174163818
17,0.10461087420042645,3.859601251317919,0.01,13.315679788589478
18,0.10854211087420043,3.8365615191239772,0.01,11.82880449295044
19,0.11320628997867804,3.810705472589681,0.01,13.435382843017578
20,0.11847014925373134,3.7864710076876595,0.01,12.160401821136475
21,0.12146855010660981,3.7612403483825263,0.01,13.341836929321289
22,0.12566631130063965,3.734274509304163,0.01,11.908226251602173
23,0.1322627931769723,3.7095530229093874,0.01,13.189461946487427
24,0.13432835820895522,3.680547734575193,0.01,11.999733686447144
25,0.13912579957356078,3.659343002898891,0.01,13.5542151927948
26,0.14165778251599148,3.635701789174002,0.01,11.820081949234009
27,0.14625533049040512,3.609597133458869,0.01,13.521338701248169
28,0.14865405117270789,3.5830262236829906,0.01,11.640238761901855
29,0.15171908315565033,3.564467724380315,0.01,13.599658727645874
30,0.15525053304904052,3.541860977720115,0.01,11.78098201751709
31,0.1549173773987207,3.5194350683389035,0.01,13.199042081832886
32,0.16024786780383796,3.4945050490462823,0.01,11.753269910812378
33,0.16244669509594883,3.47709159990227,0.01,13.167101383209229
34,0.1656449893390192,3.4577408848692617,0.01,11.771336555480957
35,0.17184168443496803,3.4303864234538515,0.01,13.55629277229309
36,0.1724413646055437,3.412677131269578,0.01,11.839144229888916
37,0.17470682302771856,3.397430153088518,0.01,13.481516361236572
38,0.17883795309168443,3.3753236519464487,0.01,11.89067029953003
39,0.18316897654584222,3.355976407154548,0.01,13.504989385604858
40,0.18430170575692964,3.3396555786277276,0.01,11.748058557510376
41,0.1888326226012793,3.3151072848477856,0.01,13.5283203125
42,0.19363006396588486,3.292774347266845,0.01,11.882803440093994
43,0.19682835820895522,3.2769608734763525,0.01,13.183788061141968
44,0.1990271855010661,3.2618704317247555,0.01,11.832128286361694
45,0.20222547974413646,3.241730492931348,0.01,13.663879632949829
46,0.20362473347547974,3.2312801730582326,0.01,11.760887384414673
47,0.20555703624733476,3.210988039029258,0.01,13.934040069580078
48,0.2088219616204691,3.193092422273967,0.01,11.79616379737854
49,0.21168710021321963,3.1725093860566735,0.01,13.411962985992432
50,0.21222014925373134,3.158416128232926,0.01,11.712176322937012
51,0.21495202558635396,3.144431330175648,0.01,13.826854944229126
52,0.21801705756929637,3.1279551311281746,0.01,12.288402318954468
53,0.22454690831556504,3.1068800609450107,0.01,13.453617811203003
54,0.22541311300639658,3.0953372410183415,0.01,11.936361074447632
55,0.2260127931769723,3.0839019363987124,0.01,13.64450454711914
56,0.23140991471215352,3.062244085990445,0.01,11.787243127822876
57,0.2320095948827292,3.04804162775708,0.01,13.030338048934937
58,0.23620735607675905,3.0336882019924625,0.01,11.74613332748413
59,0.23660714285714285,3.0210899124434434,0.01,13.540004968643188
60,0.2372734541577825,3.012860689245,0.01,11.795478105545044
61,0.24280383795309168,2.993232686632751,0.01,13.647516965866089
62,0.2439365671641791,2.984863217675253,0.01,11.760455846786499
63,0.24446961620469082,2.964730585171136,0.01,13.088353633880615
64,0.24760127931769724,2.9510646549942074,0.01,11.815460443496704
65,0.2484008528784648,2.93990733050429,0.01,13.700073957443237
66,0.25066631130063965,2.9305255746597116,0.01,11.960394144058228
67,0.2525986140724947,2.912972355505012,0.01,13.602427959442139
68,0.2533315565031983,2.904974754469037,0.01,11.895439863204956
69,0.25599680170575695,2.8892705748038185,0.01,13.547884225845337
70,0.2565964818763326,2.882647895552741,0.01,11.854822874069214
71,0.2599946695095949,2.867363725852584,0.01,13.756927013397217
72,0.2627265458422175,2.852724241915618,0.01,12.19294810295105
73,0.2644589552238806,2.83952389294014,0.01,13.997249603271484
74,0.26605810234541577,2.8327980155959693,0.01,12.31246829032898
75,0.2666577825159915,2.8192038745066457,0.01,13.690762042999268
76,0.26792377398720685,2.8068485604439366,0.01,12.227693557739258
77,0.26965618336886993,2.806846217950858,0.01,14.330621004104614
78,0.2711220682302772,2.78978336695229,0.01,12.707056283950806
79,0.27258795309168443,2.7817148732087427,0.01,13.844326734542847
80,0.27298773987206826,2.7625941686227664,0.01,12.081318616867065
81,0.27665245202558636,2.7572863765855917,0.01,13.570172309875488
82,0.2763859275053305,2.739280092819785,0.01,11.96695876121521
83,0.2757196162046908,2.738270433396798,0.01,13.69582748413086
84,0.27745202558635396,2.724242818969001,0.01,11.865740299224854
85,0.2788512793176972,2.7133192555307946,0.01,13.761327981948853
86,0.27918443496801704,2.7079985706597456,0.01,12.011147499084473
87,0.2823827292110874,2.6928213401370815,0.01,13.636062383651733
88,0.28371535181236673,2.6793092219966055,0.01,12.225654363632202
89,0.2847148187633262,2.6699218329753394,0.01,14.070528984069824
90,0.2838486140724947,2.6643888796987767,0.01,12.339357852935791
91,0.28544776119402987,2.6580144751706616,0.01,13.745611667633057
92,0.28897921108742003,2.637942997217975,0.01,12.071721315383911
93,0.291044776119403,2.632238929150603,0.01,13.867201566696167
94,0.2897121535181237,2.6237592885955774,0.01,11.910280704498291
95,0.28957889125799574,2.615547933804747,0.01,13.818857192993164
96,0.29251066098081024,2.602874201120579,0.01,12.006556510925293
97,0.292977078891258,2.597283441987487,0.01,13.948409080505371
98,0.29224413646055436,2.583592654960834,0.01,12.130502462387085
99,0.2913779317697228,2.5763561353435973,0.01,13.80782413482666
100,0.29364339019189767,2.5644405738737515,0.01,11.940393924713135
101,0.2939765458422175,2.5621611085706046,0.01,13.079903602600098
