round,test_acc,train_loss,mu,time_cost
0,0.010594349680170576,4.606204832654457,0.5,0.0
1,0.010927505330490405,4.6118799381889195,0.5,12.752428770065308
2,0.014125799573560768,4.600618836927,0.5,13.411738872528076
3,0.029051172707889126,4.547051208166376,0.5,12.328114986419678
4,0.042444029850746266,4.4582938932315574,0.5,13.199576616287231
5,0.049440298507462684,4.363567276451364,0.5,12.462859392166138
6,0.058168976545842216,4.285529372526931,0.5,13.46091914176941
7,0.06110074626865672,4.22255577390989,0.5,12.895630836486816
8,0.06496535181236673,4.171594220244505,0.5,13.536709547042847
9,0.0704957356076759,4.127084330212276,0.5,12.332709312438965
10,0.07476012793176973,4.092824685597479,0.5,13.248778820037842
11,0.07715884861407249,4.064350753458286,0.5,12.241673469543457
12,0.08248933901918977,4.029967354942095,0.5,13.260293245315552
13,0.0849546908315565,4.005622446470628,0.5,14.030295610427856
14,0.08828624733475479,3.9835994262210934,0.5,15.629266023635864
15,0.0916178038379531,3.9656715373415063,0.5,15.769230365753174
16,0.09674840085287846,3.940753459133744,0.5,15.935309171676636
17,0.09728144989339019,3.924170764152763,0.5,15.289556741714478
18,0.09954690831556504,3.906148520416766,0.5,16.150821208953857
19,0.09994669509594882,3.8906581216464997,0.5,15.380131006240845
20,0.10514392324093817,3.8716536464232276,0.5,16.07733464241028
21,0.10747601279317698,3.8514259107449083,0.5,15.764700174331665
22,0.11207356076759062,3.8306877721946684,0.5,15.554574251174927
23,0.11180703624733475,3.8156228334236104,0.5,15.33457899093628
24,0.1160047974413646,3.79861251647713,0.5,15.975956916809082
25,0.11833688699360341,3.779850916491768,0.5,15.547809600830078
26,0.12120202558635394,3.758041878005767,0.5,16.012230157852173
27,0.12519989339019189,3.7368164848022563,0.5,15.303533792495728
28,0.12746535181236673,3.719501454730851,0.5,17.154361963272095
29,0.13159648187633263,3.699174194777827,0.5,18.870075464248657
30,0.13586087420042645,3.6777958566666076,0.5,18.665127515792847
31,0.1400586353944563,3.6617123904327,0.5,18.75294589996338
32,0.1413912579957356,3.643477071497376,0.5,18.89698100090027
33,0.14319029850746268,3.6223508527215698,0.5,19.128983736038208
34,0.14558901918976547,3.6058327737962466,0.5,22.52048945426941
35,0.14945362473347548,3.58513371204581,0.5,22.40329360961914
36,0.15111940298507462,3.5687753269894933,0.5,22.23604941368103
37,0.15405117270788912,3.54924230491645,0.5,22.301875829696655
38,0.15598347547974414,3.534488923142285,0.5,22.919206857681274
39,0.1583821961620469,3.5167779785457074,0.5,22.141706943511963
40,0.16331289978678037,3.4969549286097297,0.5,22.67531991004944
41,0.1657782515991471,3.47962817186554,0.5,22.037871837615967
42,0.16731076759061833,3.4599834589470624,0.5,22.148176670074463
43,0.16791044776119404,3.448947211819201,0.5,21.97702145576477
44,0.1707089552238806,3.4326119627392777,0.5,23.096050024032593
45,0.1736407249466951,3.4176153942003205,0.5,21.656808853149414
46,0.17523987206823027,3.4006234398661492,0.5,22.95339798927307
47,0.17630597014925373,3.385781223297544,0.5,21.210649490356445
48,0.1791044776119403,3.372934513911024,0.5,22.686932802200317
49,0.18270255863539445,3.357048665130821,0.5,20.444763898849487
50,0.18530117270788912,3.3383153135512553,0.5,23.172208786010742
51,0.1886993603411514,3.3261442141958852,0.5,20.81629967689514
52,0.1890991471215352,3.321568247575647,0.5,22.989270210266113
53,0.19183102345415778,3.301502707700842,0.5,21.17065954208374
54,0.19562899786780383,3.282914774113547,0.5,23.072967290878296
55,0.19796108742004265,3.26700788334022,0.5,20.571197986602783
56,0.19989339019189764,3.2535500874841206,0.5,23.014186143875122
57,0.2013592750533049,3.2437510288858444,0.5,20.89405393600464
58,0.20355810234541577,3.2285494352135897,0.5,22.94038414955139
59,0.2062899786780384,3.217062831270214,0.5,21.15728998184204
60,0.20662313432835822,3.207114211247317,0.5,22.607070207595825
61,0.208955223880597,3.193618852541425,0.5,20.95199728012085
62,0.21168710021321963,3.1731430268494796,0.5,22.317000150680542
