round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
148,0.04682911932468414,0.05325031564410355,0.9742974640164497,0.0686419312552334,0.21031590663016697,18.06228518486023
149,0.05339975282549858,0.05326525936224305,0.9741832305231894,0.06922710999007023,0.21347392764093426,18.069584608078003
150,0.04600216820836067,0.052538950246854815,0.9746401644962303,0.06815389455605622,0.20430808525967983,18.68685555458069
151,0.04772593267261982,0.05205764848943132,0.9742403472698196,0.06771219136697373,0.20918564975669707,17.61294388771057
152,0.049053266644477844,0.05175721030493597,0.9740689970299292,0.06840781747244969,0.2069924702642139,19.173349142074585
153,0.053135257214307785,0.05189501499587315,0.9749828649760109,0.06638997472012945,0.22267689241170352,16.95018219947815
154,0.039664506912231445,0.05067196418750898,0.9744688142563399,0.0668108047607601,0.2124998572792805,19.020960330963135
155,0.046394167467951775,0.05024418451555326,0.9737834132967786,0.0698716571846568,0.21476938108720978,17.079675912857056
156,0.05723673664033413,0.050943439728031344,0.9738976467900389,0.06729864548952053,0.23873001763646698,18.74678134918213
157,0.05506815202534199,0.05135591095776241,0.9743545807630797,0.06608077341592233,0.2372211928013745,17.599438190460205
158,0.04992786608636379,0.05121310647062254,0.9744116975097098,0.0657767676985165,0.22312955271643048,17.936938285827637
159,0.04797828383743763,0.05088962420730405,0.9742974640164497,0.06604236362064922,0.22185862624250552,18.1375994682312
160,0.04059039428830147,0.04985970121540379,0.9741832305231894,0.06785492829358433,0.2282373257572416,17.11607551574707
161,0.06084917299449444,0.05095864839331285,0.97452593100297,0.06701570360891977,0.24175505483630003,18.45181655883789
162,0.0417180098593235,0.05003458453991391,0.9741261137765593,0.06874858886535956,0.21879832336214372,16.768773317337036
163,0.04688669368624687,0.04971979545454721,0.9743545807630797,0.06589395801600972,0.20859272744148166,18.6693012714386
164,0.04617580398917198,0.04936539630800969,0.97452593100297,0.06535126812484317,0.207663551206065,16.564380407333374
165,0.049850521609187126,0.049413908838127435,0.9749828649760109,0.06489162798503659,0.21539370105491962,18.70461893081665
166,0.03934025391936302,0.048406543346250996,0.9747543979894905,0.06513108046719171,0.23296714247978692,17.083767890930176
167,0.041360899806022644,0.04770197899222816,0.97452593100297,0.06534393301342316,0.22986050908805494,18.343424081802368
168,0.04910602793097496,0.04784238388610284,0.9744116975097098,0.06533899474549976,0.22840178158143126,18.0764741897583
169,0.050333091989159584,0.04809145469640851,0.9748686314827507,0.06504413129853635,0.23352435556897877,17.725906133651733
170,0.042193545028567314,0.047501663729624395,0.9764107836417638,0.06101012904131935,0.2239735616723552,18.43387770652771
171,0.046554209664464,0.04740691832310835,0.9764679003883939,0.06039245878990061,0.2211309333233639,17.01938819885254
172,0.05324297025799751,0.047990523516597265,0.9750399817226411,0.06437752799830362,0.22623190673594248,19.724143505096436
173,0.04935944266617298,0.04812741543155483,0.9749828649760109,0.064407067755339,0.23051208699575546,16.879563808441162
174,0.04788539931178093,0.048103213819577446,0.9761251999086132,0.061725284521100605,0.21794718802131746,19.954655170440674
175,0.03837066702544689,0.04712995914016439,0.9762394334018735,0.060678652231202265,0.19624058615450019,20.80403232574463
176,0.037692226469516754,0.04618618587309963,0.9748115147361206,0.06484100242169145,0.20673885054055882,23.908954858779907
177,0.04155528172850609,0.04572309545864028,0.9757824994288326,0.06230323480985593,0.22035773255693605,21.694182872772217
178,0.053007349371910095,0.04645152084996726,0.9761251999086132,0.060596791474736754,0.2322038899539786,22.27452254295349
179,0.04006004333496094,0.04581237309846663,0.9756111491889422,0.06283366728824007,0.2125967113108873,23.035252571105957
180,0.044779181480407715,0.045709053936660735,0.9754397989490519,0.06256575735887912,0.21336094753917303,21.13602352142334
181,0.04175957664847374,0.045314106207842035,0.9766392506282842,0.060314063775248734,0.2043444385042809,22.376511335372925
182,0.03293433040380478,0.04407612862743831,0.9764107836417638,0.06022616121867685,0.20707924907537154,21.59625220298767
183,0.046081043779850006,0.044276620142679475,0.9762394334018735,0.06206242144915117,0.21821866035250803,22.12795114517212
184,0.03574756160378456,0.04342371428878998,0.9758396161754627,0.05975720195462777,0.24075832365753064,21.9043710231781
185,0.04370385967195034,0.04345172882710602,0.9757253826822024,0.06111197312800049,0.2400623840537628,22.379438877105713
186,0.0401739738881588,0.0431239533332113,0.9757824994288326,0.060737732748506086,0.23807625281973072,21.134414196014404
187,0.039358584210276604,0.042747416420917825,0.9766963673749143,0.060306208350056546,0.2258193860880448,24.55756402015686
188,0.03385688737034798,0.04185836351586084,0.9757253826822024,0.06142911281167801,0.2347529345878499,21.10624885559082
189,0.05394342727959156,0.04306686989223391,0.9764679003883939,0.0607778705842232,0.25307426588092824,24.484259128570557
