round,test_acc,train_loss,mu,time_cost
0,0.060715101667809,2.3126941508009233,0.0,0.0
1,0.22195567740461503,2.2041283567898144,0.0,21.456974983215332
2,0.3069453963902216,1.9658129996015825,0.0,19.206462383270264
3,0.5615147361206305,1.5750751958036695,0.0,22.14076542854309
4,0.6533584647018505,1.2493718940252794,0.0,19.679539918899536
5,0.6823737719899474,1.0243166285282612,0.0,20.810642957687378
6,0.7189284898332191,0.8568963163702941,0.0,20.47327995300293
7,0.7411469042723327,0.7521112070226942,0.0,19.783008575439453
8,0.7641649531642678,0.6710163577370886,0.0,19.197753190994263
9,0.7807859264336303,0.6059955085880115,0.0,21.277889728546143
10,0.7918094585332419,0.5676617083973287,0.0,19.03905200958252
11,0.8051747772446881,0.519906142662912,0.0,20.196337938308716
12,0.8136280557459447,0.4887963525371498,0.0,20.748275756835938
13,0.8266506739776103,0.45057264933894026,0.0,19.82811999320984
14,0.8409869773817683,0.42130641897256976,0.0,20.42172074317932
15,0.8529243774274617,0.3960602871364494,0.0,20.905051946640015
16,0.8580077678775417,0.37938273784709836,0.0,19.24348497390747
17,0.8659469956591272,0.36281674902651545,0.0,20.854995489120483
18,0.8795407813570939,0.33777056569126895,0.0,20.020869493484497
19,0.8849668722869546,0.3260874076082126,0.0,19.655978441238403
20,0.8863376742060772,0.3168125848359169,0.0,20.68150234222412
21,0.8955905871601554,0.29971788181254166,0.0,19.579540491104126
22,0.9006168608636053,0.2876661752924707,0.0,19.707559823989868
23,0.9074137537125885,0.27680200661291754,0.0,20.989843606948853
24,0.9059858350468357,0.2726790603694598,0.0,19.648270845413208
25,0.9105551747772447,0.26290508590524,0.0,19.89023780822754
26,0.9139250628284213,0.2560629697815597,0.0,21.436793565750122
27,0.9168951336531871,0.24465210862570613,0.0,19.537283420562744
28,0.921921407356637,0.23768292257739124,0.0,20.54745364189148
29,0.9203221384509939,0.2362851151421165,0.0,20.51174807548523
30,0.9268334475668266,0.22512845356876693,0.0,19.774051904678345
31,0.9281471327393191,0.2209204668406653,0.0,20.278735160827637
32,0.9316883710303862,0.21295534109563224,0.0,20.66658663749695
33,0.9323166552433173,0.20759362368262374,0.0,19.093298196792603
34,0.9340301576422207,0.20157828128144398,0.0,21.110541343688965
35,0.9369431117203564,0.19486887444511414,0.0,19.174589157104492
36,0.939284898332191,0.18925191602020486,0.0,20.191131830215454
37,0.939798949051862,0.18747972790595058,0.0,20.456352710723877
38,0.9319168380169066,0.19625499681020883,0.0,20.229854106903076
39,0.9366575279872058,0.18809461269071343,0.0,19.268755435943604
40,0.9358007767877542,0.18590042572253018,0.0,22.07007074356079
41,0.9404272332647933,0.17610180437609171,0.0,18.878949880599976
42,0.939798949051862,0.17670448309647938,0.0,20.667616367340088
43,0.9425976696367375,0.1710587768438552,0.0,20.048282623291016
44,0.9446538725154215,0.1668680332601237,0.0,20.20651626586914
45,0.9455677404615033,0.16306486403962148,0.0,19.460146188735962
46,0.9461389079278044,0.16049592857691916,0.0,21.540215015411377
47,0.9483664610463788,0.15855909176679867,0.0,18.375518083572388
48,0.9478524103267078,0.15726089457117504,0.0,21.514573574066162
49,0.9509367146447338,0.15030988017079897,0.0,19.158591270446777
50,0.9497943797121315,0.1515682150208947,0.0,20.59009313583374
51,0.9540210189627599,0.14268158269680206,0.0,19.96934962272644
52,0.9513936486177748,0.1456571504530894,0.0,20.641089916229248
53,0.9503655471784327,0.1463972943044436,0.0,18.819302797317505
54,0.9523646333104866,0.14163884846313646,0.0,22.26336359977722
55,0.9524788668037468,0.14294663116351755,0.0,15.427300214767456
56,0.9565912725611149,0.1349467498937967,0.0,17.0245258808136
57,0.9577907242403473,0.131094029963249,0.0,14.923593044281006
58,0.9535069682430889,0.13887331531198588,0.0,17.060004234313965
59,0.9564199223212246,0.13175096349828017,0.0,14.726715803146362
60,0.9577907242403473,0.12892310072943716,0.0,17.072569608688354
61,0.9582476582133882,0.12709849588739605,0.0,15.091032266616821
62,0.957676490747087,0.1287601715356818,0.0,17.118672370910645
63,0.9585903586931689,0.1260942735438262,0.0,15.265362739562988
64,0.9576193740004569,0.1274835863420922,0.0,17.020540237426758
65,0.9601325108521819,0.12187573270889064,0.0,15.388756275177002
66,0.9576193740004569,0.12615165941834947,0.0,17.088462829589844
67,0.9598469271190313,0.12095482444573886,0.0,15.156409502029419
68,0.9613890792780443,0.11665614123871854,0.0,16.82523274421692
