round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
4,14,0.8520476222038269,2.167698362827301,0.0,0.06971,84.375,99.21875,0.0653,-0.9337787943466775,0.0,0.08,0.06971,0.06971,0
4,13,0.948023796081543,2.167698362827301,0.0,0.06971,80.625,95.625,0.0653,-0.8270416121157268,0.0,0.08,0.06971,0.06971,0
5,10,0.5433773398399353,2.0559624010562896,0.0,0.072797,87.98283261802575,96.99570815450643,0.06971,-1.3306953300210107,0.0,0.08,0.072797,0.072797,0
5,9,0.7728741765022278,2.0559624010562896,0.0,0.072797,77.734375,97.65625,0.06971,-0.9783830685301763,0.0,0.08,0.072797,0.072797,0
5,4,1.0493179559707642,2.0559624010562896,0.0,0.072797,59.44055944055944,90.20979020979021,0.06971,-0.6726036679675473,0.0,0.08,0.072797,0.072797,0
5,7,0.7503044009208679,2.0559624010562896,0.0,0.072797,78.94736842105263,92.63157894736842,0.06971,-1.0080203384370812,0.0,0.08,0.072797,0.072797,0
5,2,2.140868663787842,2.0559624010562896,0.04046760413472613,0.1343835759151627,13.934426229508198,97.54098360655738,0.14381621560404065,0.04046760413472613,0.04046760413472613,0.1123740833077809,0.1343835759151627,0.1343835759151627,0
5,5,2.467684030532837,2.0559624010562896,0.1825360105074053,0.19263145369331183,1.171875,98.046875,0.1783183016736208,0.1825360105074053,0.1825360105074053,0.22602880840592426,0.19263145369331183,0.19263145369331183,0
5,14,0.734117329120636,2.0559624010562896,0.0,0.072797,87.109375,100.0,0.06971,-1.0298304654477248,0.0,0.08,0.072797,0.072797,0
5,3,0.7516993284225464,2.0559624010562896,0.0,0.072797,82.63157894736842,98.42105263157895,0.06971,-1.0061629157730805,0.0,0.08,0.072797,0.072797,0
5,13,0.7851209044456482,2.0559624010562896,0.0,0.072797,85.0,93.75,0.06971,-0.9626616067859738,0.0,0.08,0.072797,0.072797,0
5,0,0.8785824775695801,2.0559624010562896,0.0,0.072797,78.1725888324873,94.9238578680203,0.06971,-0.8501895447041576,0.0,0.08,0.072797,0.072797,0
5,19,0.8008484244346619,2.0559624010562896,0.0,0.072797,89.0625,100.0,0.06971,-0.942827635114976,0.0,0.08,0.072797,0.072797,0
5,18,1.7242209911346436,2.0559624010562896,0.0,0.07670841202841194,17.1875,99.609375,0.07529773146915991,-0.17596870992650554,0.0,0.08,0.07670841202841194,0.07670841202841194,0
5,15,0.9558494687080383,2.0559624010562896,0.0,0.072797,74.21875,98.4375,0.06971,-0.765898892242928,0.0,0.08,0.072797,0.072797,0
5,12,0.7448377013206482,2.0559624010562896,0.0,0.072797,86.328125,99.21875,0.06971,-1.015332986351649,0.0,0.08,0.072797,0.072797,0
5,8,0.4718197286128998,2.0559624010562896,0.0,0.072797,98.046875,100.0,0.06971,-1.471902340926724,0.0,0.08,0.072797,0.072797,0
5,16,0.21956630051136017,2.0559624010562896,0.0,0.072797,97.65625,100.0,0.06971,-2.2368450589533038,0.0,0.08,0.072797,0.072797,0
5,1,2.310617208480835,2.0559624010562896,0.11677061812563069,0.12297385756039801,10.81081081081081,75.67567567567568,0.10135558458606664,0.11677061812563069,0.11677061812563069,0.17341649450050456,0.12297385756039801,0.12297385756039801,0
5,11,0.704531729221344,2.0559624010562896,0.0,0.072797,80.078125,98.046875,0.06971,-1.0709659613998586,0.0,0.08,0.072797,0.072797,0
5,17,0.9239793419837952,2.0559624010562896,0.0,0.072797,75.390625,96.484375,0.06971,-0.7998096187936402,0.0,0.08,0.072797,0.072797,0
5,6,0.7535956501960754,2.0559624010562896,0.0,0.072797,77.65957446808511,92.55319148936171,0.06971,-1.0036433793653552,0.0,0.08,0.072797,0.072797,0
6,9,0.6388974189758301,1.9282659149980546,0.0,0.0749579,82.8125,96.875,0.072797,-1.104632470104426,0.0,0.08,0.0749579,0.0749579,0
6,2,1.7923052310943604,1.9282659149980546,0.0,0.11806850314061387,26.229508196721312,98.36065573770492,0.1343835759151627,-0.07311847910130348,0.0,0.08,0.11806850314061387,0.11806850314061387,0
6,18,1.6479215621948242,1.9282659149980546,0.0,0.07769588841988836,31.25,99.21875,0.07670841202841194,-0.1571062739134822,0.0,0.08,0.07769588841988836,0.07769588841988836,0
6,17,0.8120613098144531,1.9282659149980546,0.0,0.0749579,75.0,98.4375,0.072797,-0.8648005392395821,0.0,0.08,0.0749579,0.0749579,0
6,11,0.6093897819519043,1.9282659149980546,0.0,0.0749579,84.765625,96.09375,0.072797,-1.151918278133008,0.0,0.08,0.0749579,0.0749579,0
6,14,0.5545481443405151,1.9282659149980546,0.0,0.0749579,86.71875,99.609375,0.072797,-1.2462227477287902,0.0,0.08,0.0749579,0.0749579,0
6,6,0.5550814867019653,1.9282659149980546,0.0,0.0749579,87.23404255319149,89.36170212765957,0.072797,-1.245261449692061,0.0,0.08,0.0749579,0.0749579,0
6,0,0.7844062447547913,1.9282659149980546,0.0,0.0749579,77.15736040609137,94.9238578680203,0.072797,-0.8994493253372418,0.0,0.08,0.0749579,0.0749579,0
6,5,2.3495702743530273,1.9282659149980546,0.19761133913270948,0.20626873897716855,1.953125,98.046875,0.19263145369331183,0.19761133913270948,0.19761133913270948,0.23808907130616758,0.20626873897716855,0.20626873897716855,0
6,12,0.5211465358734131,1.9282659149980546,0.0,0.0749579,85.546875,97.65625,0.072797,-1.3083451132927884,0.0,0.08,0.0749579,0.0749579,0
6,16,0.17582549154758453,1.9282659149980546,0.0,0.0749579,96.875,100.0,0.072797,-2.394884358834338,0.0,0.08,0.0749579,0.0749579,0
6,7,0.6589757204055786,1.9282659149980546,0.0,0.0749579,85.26315789473684,93.6842105263158,0.072797,-1.0736896876511517,0.0,0.08,0.0749579,0.0749579,0
6,4,0.9265798330307007,1.9282659149980546,0.0,0.0749579,62.23776223776224,94.4055944055944,0.072797,-0.7328761745070912,0.0,0.08,0.0749579,0.0749579,0
6,19,0.5587835311889648,1.9282659149980546,0.0,0.0749579,92.1875,99.609375,0.072797,-1.2386142204632167,0.0,0.08,0.0749579,0.0749579,0
6,3,0.6093520522117615,1.9282659149980546,0.0,0.0749579,83.6842105263158,98.94736842105263,0.072797,-1.1519801940178627,0.0,0.08,0.0749579,0.0749579,0
6,10,0.4517667293548584,1.9282659149980546,0.0,0.0749579,90.12875536480686,97.85407725321889,0.072797,-1.451210410311377,0.0,0.08,0.0749579,0.0749579,0
