round,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,mu,time_cost
93,0.9919465387251543,0.0008530105327346166,0.9919465387251543,0.0008530105327346166,0.0,40.13232636451721
94,0.9917751884852639,0.0008398536499382317,0.9917751884852639,0.0008398536499382317,0.0,41.55228590965271
95,0.9917751884852639,0.0008099734399594584,0.9917751884852639,0.0008099734399594584,0.0,41.6003999710083
96,0.9918894219785241,0.0007903717639905116,0.9918894219785241,0.0007903717639905116,0.0,41.363598585128784
97,0.9917751884852639,0.0007764983442090254,0.9917751884852639,0.0007764983442090254,0.0,41.96185636520386
98,0.9918894219785241,0.0007603860698591963,0.9918894219785241,0.0007603860698591963,0.0,42.12079095840454
99,0.9915467214987435,0.0007420977160822016,0.9915467214987435,0.0007420977160822016,0.0,41.95635628700256
100,0.9917180717386338,0.0007319174813332182,0.9917180717386338,0.0007319174813332182,0.0,40.94625687599182
101,0.991832305231894,0.0007124737379715887,0.991832305231894,0.0007124737379715887,0.0,38.59906244277954
102,0.9919465387251543,0.0006996731833777693,0.9919465387251543,0.0006996731833777693,0.0,41.25554847717285
103,0.9918894219785241,0.0006858745842890661,0.9918894219785241,0.0006858745842890661,0.0,38.12367510795593
104,0.9918894219785241,0.0006702359196317803,0.9918894219785241,0.0006702359196317803,0.0,32.10241651535034
105,0.9917180717386338,0.0006600863217845718,0.9917180717386338,0.0006600863217845718,0.0,30.278095483779907
106,0.9918894219785241,0.0006394924894477079,0.9918894219785241,0.0006394924894477079,0.0,21.627925157546997
107,0.9917180717386338,0.0006316893159680842,0.9917180717386338,0.0006316893159680842,0.0,22.254140853881836
108,0.9915467214987435,0.0006263534336329508,0.9915467214987435,0.0006263534336329508,0.0,22.93857717514038
109,0.9918894219785241,0.0006107508318730039,0.9918894219785241,0.0006107508318730039,0.0,22.537752151489258
110,0.9916038382453736,0.0006010609275837671,0.9916038382453736,0.0006010609275837671,0.0,21.640413522720337
111,0.9917751884852639,0.0005876328526098818,0.9917751884852639,0.0005876328526098818,0.0,22.651665449142456
112,0.991832305231894,0.0005765543562835619,0.991832305231894,0.0005765543562835619,0.0,22.96882963180542
113,0.9917180717386338,0.000566069107159764,0.9917180717386338,0.000566069107159764,0.0,22.51691436767578
114,0.9917180717386338,0.0005533570009501667,0.9917180717386338,0.0005533570009501667,0.0,22.85322856903076
115,0.9916609549920037,0.0005462105541084395,0.9916609549920037,0.0005462105541084395,0.0,22.985295295715332
116,0.991832305231894,0.0005353396024222774,0.991832305231894,0.0005353396024222774,0.0,22.35163378715515
117,0.9919465387251543,0.0005286185751568085,0.9919465387251543,0.0005286185751568085,0.0,22.43848705291748
118,0.9918894219785241,0.0005186811074175509,0.9918894219785241,0.0005186811074175509,0.0,22.931252002716064
