round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
3,7,1.38957941532135,2.2536396539211276,0.0,0.0653,70.52631578947368,0.059,-0.48354540802684914,0.0,0.08,0.0653,0.0653,0
3,10,1.094472050666809,2.2536396539211276,0.0,0.0653,77.6824034334764,0.059,-0.7222744270481293,0.0,0.08,0.0653,0.0653,0
3,13,1.4510064125061035,2.2536396539211276,0.0,0.0653,72.5,0.059,-0.44028913751992027,0.0,0.08,0.0653,0.0653,0
3,16,0.4134973883628845,2.2536396539211276,0.0,0.0653,99.21875,0.059,-1.6956505939586686,0.0,0.08,0.0653,0.0653,0
3,17,1.5363017320632935,2.2536396539211276,0.0,0.0653,50.78125,0.059,-0.38316847558598205,0.0,0.08,0.0653,0.0653,0
3,11,1.4417833089828491,2.2536396539211276,0.0,0.0653,57.03125,0.059,-0.4466657743304378,0.0,0.08,0.0653,0.0653,0
3,1,2.668272018432617,2.2536396539211276,0.16888454486409749,0.13412616703080082,8.108108108108109,0.09941982323345347,0.16888454486409749,0.16888454486409749,0.21510763589127802,0.13412616703080082,0.13412616703080082,0
3,9,1.3587826490402222,2.2536396539211276,0.0,0.0653,76.171875,0.059,-0.5059573424175552,0.0,0.08,0.0653,0.0653,0
3,5,2.847054958343506,2.2536396539211276,0.2337385778970952,0.15972216573661374,1.171875,0.11374986720187272,0.2337385778970952,0.2337385778970952,0.26699086231767616,0.15972216573661374,0.15972216573661374,0
3,2,2.6056952476501465,2.2536396539211276,0.14515299545317867,0.13107892345860028,9.01639344262295,0.10320314935691058,0.14515299545317867,0.14515299545317867,0.19612239636254294,0.13107892345860028,0.13107892345860028,0
3,0,1.3812658786773682,2.2536396539211276,0.0,0.0653,67.51269035532995,0.059,-0.48954614834153265,0.0,0.08,0.0653,0.0653,0
3,12,1.356872797012329,2.2536396539211276,0.0,0.0653,77.34375,0.059,-0.5073638922296617,0.0,0.08,0.0653,0.0653,0
3,8,1.0162807703018188,2.2536396539211276,0.0,0.0653,96.09375,0.059,-0.7963968681330565,0.0,0.08,0.0653,0.0653,0
3,14,1.2663415670394897,2.2536396539211276,0.0,0.0653,71.875,0.059,-0.5764144422557425,0.0,0.08,0.0653,0.0653,0
3,4,1.5476914644241333,2.2536396539211276,0.0,0.0653,60.83916083916084,0.059,-0.37578208829822773,0.0,0.08,0.0653,0.0653,0
3,6,1.3087222576141357,2.2536396539211276,0.0,0.0653,75.53191489361703,0.059,-0.543495244675684,0.0,0.08,0.0653,0.0653,0
3,3,1.4048124551773071,2.2536396539211276,0.0,0.0653,68.94736842105263,0.059,-0.47264272053936907,0.0,0.08,0.0653,0.0653,0
3,19,1.3343188762664795,2.2536396539211276,0.0,0.0653,81.640625,0.059,-0.524125573570178,0.0,0.08,0.0653,0.0653,0
4,10,0.734622597694397,2.1679952820539476,0.0,0.06971,87.55364806866953,0.0653,-1.0822012825668688,0.0,0.08,0.06971,0.06971,0
4,6,1.0856894254684448,2.1679952820539476,0.0,0.06971,78.72340425531915,0.0653,-0.6915877024225079,0.0,0.08,0.06971,0.06971,0
4,18,2.0675418376922607,2.1679952820539476,0.0,0.07629425076491836,18.359375,0.07470607252131195,-0.04744252358057037,0.0,0.08,0.07629425076491836,0.07629425076491836,0
4,5,2.620983362197876,2.1679952820539476,0.18974666823997555,0.18134471639322375,1.5625,0.15972216573661374,0.18974666823997555,0.18974666823997555,0.23179733459198043,0.18134471639322375,0.18134471639322375,0
4,14,0.9613645672798157,2.1679952820539476,0.0,0.06971,79.6875,0.0653,-0.81320448114894,0.0,0.08,0.06971,0.06971,0
4,3,1.0012377500534058,2.1679952820539476,0.0,0.06971,78.42105263157895,0.0653,-0.7725659173532616,0.0,0.08,0.06971,0.06971,0
4,9,0.9973319172859192,2.1679952820539476,0.0,0.06971,76.5625,0.0653,-0.7764745503769814,0.0,0.08,0.06971,0.06971,0
4,13,0.9019530415534973,2.1679952820539476,0.0,0.06971,80.625,0.0653,-0.8769957215628353,0.0,0.08,0.06971,0.06971,0
4,19,1.0786292552947998,2.1679952820539476,0.0,0.06971,87.5,0.0653,-0.6981118757931434,0.0,0.08,0.06971,0.06971,0
4,11,1.0263429880142212,2.1679952820539476,0.0,0.06971,75.0,0.0653,-0.747800915075705,0.0,0.08,0.06971,0.06971,0
4,2,2.289231061935425,2.1679952820539476,0.054413072719992336,0.12881438387381836,5.737704918032787,0.13107892345860028,0.054413072719992336,0.054413072719992336,0.12353045817599387,0.12881438387381836,0.12881438387381836,0
4,16,0.2673738896846771,2.1679952820539476,0.0,0.06971,96.09375,0.0653,-2.0929101388525693,0.0,0.08,0.06971,0.06971,0
4,0,1.04982590675354,2.1679952820539476,0.0,0.06971,74.61928934010152,0.0653,-0.7251785551571076,0.0,0.08,0.06971,0.06971,0
4,7,1.0521345138549805,2.1679952820539476,0.0,0.06971,76.84210526315789,0.0653,-0.7229819314860605,0.0,0.08,0.06971,0.06971,0
4,1,2.3670003414154053,2.1679952820539476,0.08782056698309817,0.13896525299750415,10.81081081081081,0.13412616703080082,0.08782056698309817,0.08782056698309817,0.15025645358647854,0.13896525299750415,0.13896525299750415,0
4,4,1.275744915008545,2.1679952820539476,0.0,0.06971,58.04195804195804,0.0653,-0.5302726491046065,0.0,0.08,0.06971,0.06971,0
4,12,0.9039689898490906,2.1679952820539476,0.0,0.06971,85.546875,0.0653,-0.8747631233934946,0.0,0.08,0.06971,0.06971,0
4,17,1.1640894412994385,2.1679952820539476,0.0,0.06971,69.140625,0.0653,-0.621863717461241,0.0,0.08,0.06971,0.06971,0
4,8,0.7125246524810791,2.1679952820539476,0.0,0.06971,97.265625,0.0653,-1.11274366544306,0.0,0.08,0.06971,0.06971,0
4,15,1.2060186862945557,2.1679952820539476,0.0,0.06971,70.3125,0.0653,-0.5864783110965781,0.0,0.08,0.06971,0.06971,0
5,8,0.39054328203201294,2.056293774878979,0.0,0.072797,96.484375,0.06971,-1.6611216816321215,0.0,0.08,0.072797,0.072797,0
5,5,2.595183849334717,2.056293774878979,0.23275213662639876,0.20680181426559233,0.78125,0.18134471639322375,0.23275213662639876,0.23275213662639876,0.266201709301119,0.20680181426559233,0.20680181426559233,0
5,13,0.8087660670280457,2.056293774878979,0.0,0.072797,82.5,0.06971,-0.9331507833675894,0.0,0.08,0.072797,0.072797,0
5,18,1.7596405744552612,2.056293774878979,0.0,0.07740597553544284,20.703125,0.07629425076491836,-0.15579565404502946,0.0,0.08,0.07740597553544284,0.07740597553544284,0
5,1,2.173596143722534,2.056293774878979,0.05547778072298044,0.1345903444717682,18.91891891891892,0.13896525299750415,0.05547778072298044,0.05547778072298044,0.12438222457838435,0.1345903444717682,0.1345903444717682,0
5,3,0.7692322731018066,2.056293774878979,0.0,0.072797,82.10526315789474,0.06971,-0.9832675253000853,0.0,0.08,0.072797,0.072797,0
5,0,0.9392687678337097,2.056293774878979,0.0,0.072797,72.08121827411168,0.06971,-0.7835588312207106,0.0,0.08,0.072797,0.072797,0
5,9,0.7656188607215881,2.056293774878979,0.0,0.072797,81.25,0.06971,-0.9879760197322263,0.0,0.08,0.072797,0.072797,0
5,11,0.7222145199775696,2.056293774878979,0.0,0.072797,82.03125,0.06971,-1.0463382801546428,0.0,0.08,0.072797,0.072797,0
5,2,2.0747873783111572,2.056293774878979,0.008953456105413322,0.11631889817697204,8.19672131147541,0.12881438387381836,0.008953456105413322,0.008953456105413322,0.08716276488433065,0.11631889817697204,0.11631889817697204,0
5,7,0.8666618466377258,2.056293774878979,0.0,0.072797,81.05263157894737,0.06971,-0.8640116225524744,0.0,0.08,0.072797,0.072797,0
5,17,0.9494906663894653,2.056293774878979,0.0,0.072797,77.734375,0.06971,-0.7727347971360483,0.0,0.08,0.072797,0.072797,0
5,14,0.7416881322860718,2.056293774878979,0.0,0.072797,83.984375,0.06971,-1.0197316464407935,0.0,0.08,0.072797,0.072797,0
5,19,0.7898379564285278,2.056293774878979,0.0,0.072797,94.140625,0.06971,-0.9568326892078183,0.0,0.08,0.072797,0.072797,0
5,10,0.5193670988082886,2.056293774878979,0.0,0.072797,88.41201716738198,0.06971,-1.3760495359811056,0.0,0.08,0.072797,0.072797,0
5,12,0.6676833033561707,2.056293774878979,0.0,0.072797,87.109375,0.06971,-1.1248465285229448,0.0,0.08,0.072797,0.072797,0
5,15,0.9692466855049133,2.056293774878979,0.0,0.072797,75.0,0.06971,-0.7521413406319637,0.0,0.08,0.072797,0.072797,0
5,6,0.7773500680923462,2.056293774878979,0.0,0.072797,87.23404255319149,0.06971,-0.9727697079897007,0.0,0.08,0.072797,0.072797,0
5,4,1.186424732208252,2.056293774878979,0.0,0.072797,62.23776223776224,0.06971,-0.5499608623769016,0.0,0.08,0.072797,0.072797,0
5,16,0.20884831249713898,2.056293774878979,0.0,0.072797,99.21875,0.06971,-2.287052249028356,0.0,0.08,0.072797,0.072797,0
6,7,0.6295965909957886,1.9305945985639097,0.0,0.0749579,89.47368421052632,0.072797,-1.1205040233724737,0.0,0.08,0.0749579,0.0749579,0
6,15,0.9143999814987183,1.9305945985639097,0.0,0.0749579,81.25,0.072797,-0.7473152186050996,0.0,0.08,0.0749579,0.0749579,0
6,9,0.7215218544006348,1.9305945985639097,0.0,0.0749579,80.859375,0.072797,-0.9842206399442359,0.0,0.08,0.0749579,0.0749579,0
6,17,0.765875518321991,1.9305945985639097,0.0,0.0749579,77.734375,0.072797,-0.9245636609150423,0.0,0.08,0.0749579,0.0749579,0
6,19,0.6065853238105774,1.9305945985639097,0.0,0.0749579,91.796875,0.072797,-1.1577379045207894,0.0,0.08,0.0749579,0.0749579,0
6,12,0.5349093675613403,1.9305945985639097,0.0,0.0749579,89.453125,0.072797,-1.2834859769761144,0.0,0.08,0.0749579,0.0749579,0
6,0,0.6672381162643433,1.9305945985639097,0.0,0.0749579,76.6497461928934,0.072797,-1.062436328695117,0.0,0.08,0.0749579,0.0749579,0
6,2,1.9107611179351807,1.9305945985639097,0.0,0.10542322872388044,21.311475409836067,0.11631889817697204,-0.010326383825332242,0.0,0.08,0.10542322872388044,0.10542322872388044,0
6,10,0.47076573967933655,1.9305945985639097,0.0,0.0749579,91.84549356223177,0.072797,-1.4112226982430875,0.0,0.08,0.0749579,0.0749579,0
6,4,0.8608740568161011,1.9305945985639097,0.0,0.0749579,65.03496503496504,0.072797,-0.8076350919189662,0.0,0.08,0.0749579,0.0749579,0
6,13,0.4720911979675293,1.9305945985639097,0.0,0.0749579,84.375,0.072797,-1.4084111176515952,0.0,0.08,0.0749579,0.0749579,0
6,1,1.8035168647766113,1.9305945985639097,0.0,0.11821324113023773,18.91891891891892,0.1345903444717682,-0.06808946480641942,0.0,0.08,0.11821324113023773,0.11821324113023773,0
6,16,0.2535572946071625,1.9305945985639097,0.0,0.0749579,96.875,0.072797,-2.029993470626461,0.0,0.08,0.0749579,0.0749579,0
6,3,0.5401630401611328,1.9305945985639097,0.0,0.0749579,82.63157894736842,0.072797,-1.2737122830635668,0.0,0.08,0.0749579,0.0749579,0
6,11,0.560016930103302,1.9305945985639097,0.0,0.0749579,80.46875,0.072797,-1.2376162883324504,0.0,0.08,0.0749579,0.0749579,0
6,14,0.5100464224815369,1.9305945985639097,0.0,0.0749579,88.671875,0.072797,-1.3310815561330303,0.0,0.08,0.0749579,0.0749579,0
6,8,0.292207270860672,1.9305945985639097,0.0,0.0749579,97.265625,0.072797,-1.8881199053947673,0.0,0.08,0.0749579,0.0749579,0
6,6,0.5215148329734802,1.9305945985639097,0.0,0.0749579,85.1063829787234,0.072797,-1.3088455856751733,0.0,0.08,0.0749579,0.0749579,0
6,5,2.390984296798706,1.9305945985639097,0.2138770822014014,0.22009176971425098,1.171875,0.20680181426559233,0.2138770822014014,0.2138770822014014,0.25110166576112114,0.22009176971425098,0.22009176971425098,0
6,18,1.6500244140625,1.9305945985639097,0.0,0.07818418287481,28.125,0.07740597553544284,-0.1570379525413936,0.0,0.08,0.07818418287481,0.07818418287481,0
7,13,0.5379997491836548,1.7993442344478372,0.0,0.07647053,88.125,0.0749579,-1.2073194563199916,0.0,0.08,0.07647053,0.07647053,0
7,19,0.4971334934234619,1.7993442344478372,0.0,0.07647053,94.53125,0.0749579,-1.2863189602842549,0.0,0.08,0.07647053,0.07647053,0
7,7,0.7129806280136108,1.7993442344478372,0.0,0.07647053,88.42105263157895,0.0749579,-0.925723304483212,0.0,0.08,0.07647053,0.07647053,0
7,10,0.39591023325920105,1.7993442344478372,0.0,0.07647053,91.41630901287553,0.0749579,-1.5139900417404373,0.0,0.08,0.07647053,0.07647053,0
7,4,0.8471800088882446,1.7993442344478372,0.0,0.07647053,70.62937062937063,0.0749579,-0.7532643597402577,0.0,0.08,0.07647053,0.07647053,0
7,17,0.7640219330787659,1.7993442344478372,0.0,0.07647053,83.984375,0.0749579,-0.8565810588062945,0.0,0.08,0.07647053,0.07647053,0
7,18,1.4080363512039185,1.7993442344478372,0.0,0.078728928012367,38.671875,0.07818418287481,-0.24522620776442405,0.0,0.08,0.078728928012367,0.078728928012367,0
7,9,0.5742751955986023,1.7993442344478372,0.0,0.07647053,82.03125,0.0749579,-1.1420688351862227,0.0,0.08,0.07647053,0.07647053,0
7,0,0.6237018704414368,1.7993442344478372,0.0,0.07647053,78.68020304568527,0.0749579,-1.0595050703626674,0.0,0.08,0.07647053,0.07647053,0
7,5,2.142634630203247,1.7993442344478372,0.1746139221983819,0.21997158012758733,2.734375,0.22009176971425098,0.1746139221983819,0.1746139221983819,0.21969113775870552,0.21997158012758733,0.21997158012758733,0
7,11,0.41944676637649536,1.7993442344478372,0.0,0.07647053,83.984375,0.0749579,-1.4562409249630985,0.0,0.08,0.07647053,0.07647053,0
7,8,0.2608710825443268,1.7993442344478372,0.0,0.07647053,96.484375,0.0749579,-1.9311511818504954,0.0,0.08,0.07647053,0.07647053,0
7,6,0.5309492945671082,1.7993442344478372,0.0,0.07647053,84.04255319148936,0.0749579,-1.22051102380845,0.0,0.08,0.07647053,0.07647053,0
7,14,0.5185732841491699,1.7993442344478372,0.0,0.07647053,88.671875,0.0749579,-1.2440961931377048,0.0,0.08,0.07647053,0.07647053,0
7,2,1.5879219770431519,1.7993442344478372,0.0,0.0977962601067163,35.24590163934426,0.10542322872388044,-0.12499605481445233,0.0,0.08,0.0977962601067163,0.0977962601067163,0
7,16,0.10729241371154785,1.7993442344478372,0.0,0.07647053,98.4375,0.0749579,-2.819619530190363,0.0,0.08,0.07647053,0.07647053,0
7,12,0.46379557251930237,1.7993442344478372,0.0,0.07647053,84.765625,0.0749579,-1.3557336686295212,0.0,0.08,0.07647053,0.07647053,0
7,3,0.6044710278511047,1.7993442344478372,0.0,0.07647053,88.94736842105263,0.0749579,-1.0908238108768553,0.0,0.08,0.07647053,0.07647053,0
7,1,1.7935417890548706,1.7993442344478372,0.0,0.10674926879116642,32.432432432432435,0.11821324113023773,-0.0032299663097013387,0.0,0.08,0.10674926879116642,0.10674926879116642,0
7,15,0.6391580700874329,1.7993442344478372,0.0,0.07647053,84.375,0.0749579,-1.0350257584068563,0.0,0.08,0.07647053,0.07647053,0
0,1,2.2840206623077393,0.0,0.0,0.05,13.513513513513514,0.05,0.0,0.0,0.08,0.059,0.059,1
0,11,2.33823561668396,0.0,0.0,0.05,1.953125,0.05,0.0,0.0,0.08,0.059,0.059,1
0,14,2.301786184310913,0.0,0.0,0.05,2.734375,0.05,0.0,0.0,0.08,0.059,0.059,1
0,18,2.287584066390991,0.0,0.0,0.05,16.015625,0.05,0.0,0.0,0.08,0.059,0.059,1
0,10,2.333150625228882,0.0,0.0,0.05,0.4291845493562232,0.05,0.0,0.0,0.08,0.059,0.059,1
0,5,2.3468129634857178,0.0,0.0,0.05,0.78125,0.05,0.0,0.0,0.08,0.059,0.059,1
0,15,2.294386148452759,0.0,0.0,0.05,14.0625,0.05,0.0,0.0,0.08,0.059,0.059,1
0,19,2.310711622238159,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.08,0.059,0.059,1
0,9,2.310966968536377,0.0,0.0,0.05,3.125,0.05,0.0,0.0,0.08,0.059,0.059,1
0,12,2.306790351867676,0.0,0.0,0.05,1.953125,0.05,0.0,0.0,0.08,0.059,0.059,1
0,0,2.2882461547851562,0.0,0.0,0.05,9.137055837563452,0.05,0.0,0.0,0.08,0.059,0.059,1
0,2,2.2744574546813965,0.0,0.0,0.05,12.295081967213115,0.05,0.0,0.0,0.08,0.059,0.059,1
0,13,2.310074806213379,0.0,0.0,0.05,2.5,0.05,0.0,0.0,0.08,0.059,0.059,1
0,6,2.3130855560302734,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.08,0.059,0.059,1
