round,test_acc,train_loss,mu,time_cost
113,0.2979077825159915,2.4836584455347137,0.08,20.706639289855957
114,0.3015724946695096,2.4697276862380924,0.08,23.1506290435791
115,0.30010660980810233,2.4634525767677107,0.08,20.238667726516724
116,0.29937366737739873,2.458825461382217,0.08,23.201875686645508
117,0.30143923240938164,2.448952791087477,0.08,20.196040630340576
118,0.3035047974413646,2.438290986738058,0.08,23.01264977455139
119,0.3035047974413646,2.4260229651979466,0.08,20.672797918319702
120,0.30517057569296374,2.4205192710036663,0.08,22.93956446647644
121,0.3043043710021322,2.41493942837695,0.08,20.41761064529419
122,0.30517057569296374,2.400320894563084,0.08,22.823299646377563
123,0.30550373134328357,2.3905382736883336,0.08,21.49980664253235
124,0.3059035181236674,2.3841605845180696,0.08,22.380676746368408
125,0.306703091684435,2.3736714356512287,0.08,21.10519766807556
126,0.30650319829424305,2.372335869091129,0.08,22.369835376739502
127,0.3076359275053305,2.365964470063161,0.08,21.08176898956299
128,0.30836886993603413,2.3522310323746014,0.08,22.149914264678955
129,0.30710287846481876,2.3461676508845506,0.08,21.481326580047607
130,0.30850213219616207,2.3356618411850625,0.08,22.320176362991333
131,0.308568763326226,2.3272350390920344,0.08,21.57214879989624
132,0.31156716417910446,2.3167211414180158,0.08,21.42189931869507
133,0.30816897654584224,2.3152231408349917,0.08,21.947173833847046
134,0.30950159914712155,2.304129537640608,0.08,21.562036752700806
135,0.3111673773987207,2.2949314565296346,0.08,22.376274347305298
136,0.31003464818763327,2.292306163059255,0.08,20.845908403396606
137,0.3135660980810235,2.271268171320304,0.08,22.506814002990723
138,0.3122334754797441,2.270436218212962,0.08,20.70692729949951
139,0.3132995735607676,2.2581592767561007,0.08,22.928598165512085
140,0.3125,2.2544312085678326,0.08,20.280948400497437
141,0.3134994669509595,2.2460809180985635,0.08,23.55775499343872
142,0.3136327292110874,2.2376476831785634,0.08,21.247863054275513
143,0.3148320895522388,2.2252214792099263,0.08,22.81121301651001
144,0.31549840085287845,2.221924407308472,0.08,17.431912899017334
145,0.3127665245202559,2.2125969010117483,0.08,19.34472370147705
146,0.31376599147121537,2.2060563119224197,0.08,17.329415798187256
147,0.3148320895522388,2.191931343285749,0.08,19.118883848190308
148,0.31496535181236673,2.188914500649933,0.08,17.359886169433594
149,0.31423240938166314,2.177056268438461,0.08,19.639049530029297
150,0.31476545842217485,2.17207813960031,0.08,17.564000129699707
151,0.31716417910447764,2.1600282957968666,0.08,19.72053074836731
152,0.31716417910447764,2.1534100530354157,0.08,17.477710723876953
153,0.31789712153518124,2.143195015486802,0.08,18.972155809402466
154,0.31609808102345416,2.1449061141005603,0.08,17.769766569137573
155,0.3172974413646055,2.130517934711879,0.08,19.13228487968445
156,0.31709754797441364,2.1231827880232017,0.08,17.595865964889526
157,0.3162313432835821,2.11570332649955,0.08,18.770054578781128
158,0.31949626865671643,2.1053023058551807,0.08,17.856667518615723
159,0.32056236673773986,2.0952680237470105,0.08,18.68339204788208
160,0.318363539445629,2.093550212035654,0.08,18.581029176712036
161,0.3188965884861407,2.083895512235592,0.08,19.138477563858032
162,0.3177638592750533,2.0760213354563866,0.08,18.279486179351807
163,0.32029584221748403,2.0685995292174946,0.08,19.172796487808228
164,0.3204957356076759,2.0528513618422712,0.08,18.5784649848938
165,0.31849680170575695,2.05422267079433,0.08,19.192190408706665
166,0.32056236673773986,2.041608549606351,0.08,18.879527807235718
167,0.3199626865671642,2.0301352292133297,0.08,18.3031747341156
168,0.3189632196162047,2.0281150908599215,0.08,18.984524726867676
169,0.31869669509594883,2.0253442661896077,0.08,17.57962465286255
170,0.3201625799573561,2.015141610241223,0.08,16.200119733810425
171,0.3212953091684435,2.004328003397602,0.08,14.921351194381714
172,0.32029584221748403,2.003892032333726,0.08,15.510437488555908
173,0.3201625799573561,1.9894736155180444,0.08,15.764702081680298
174,0.32296108742004265,1.9764814275719589,0.08,15.943744421005249
175,0.3210287846481876,1.9726794554465437,0.08,15.302664279937744
176,0.3204291044776119,1.9658936502926068,0.08,15.873907089233398
177,0.322228144989339,1.9570925499912784,0.08,14.81602931022644
178,0.322228144989339,1.949585799399185,0.08,15.766976118087769
179,0.3208955223880597,1.9455922019856096,0.08,14.774312257766724
180,0.322228144989339,1.9336353239011435,0.08,15.972648859024048
181,0.31982942430703626,1.9299345029093529,0.08,14.763893842697144
182,0.32196162046908317,1.9168406632515391,0.08,15.997924327850342
183,0.3198960554371002,1.9178008163498461,0.08,14.384346008300781
184,0.32022921108742003,1.9082358994750037,0.08,16.102294445037842
185,0.32216151385927505,1.89695297009989,0.08,14.684411525726318
