round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
0,4.6062610149383545,4.6062610149383545,0.010594349680170576,4.606204832654457,0.05000000000000001,0.0
1,4.609910011291504,4.606625914573669,0.00972814498933902,4.611786515071679,0.05000000000000001,18.60576057434082
2,4.590156555175781,4.604978978633881,0.017124200426439234,4.584921990983283,0.06026726296130368,18.679145097732544
3,4.491818428039551,4.593662923574447,0.03624733475479744,4.5030639265077,0.06665263257338362,18.93216872215271
4,4.400512218475342,4.574347853064538,0.048307569296375266,4.390786452982787,0.07065684280136854,18.79137349128723
5,4.295529127120972,4.546465980470181,0.05623667377398721,4.289699531127308,0.07345978996095798,18.425726175308228
6,4.21637487411499,4.513456869834663,0.0623001066098081,4.215264028843221,0.07542185297267058,23.863213062286377
7,4.196694374084473,4.481780620259643,0.06643123667377399,4.159310790047292,0.0767952970808694,29.780327558517456
8,4.089082717895508,4.442510830023229,0.07222814498933902,4.112533133182368,0.07775670795660856,43.1493718624115
9,4.097690105438232,4.40802875756473,0.07709221748400853,4.074285256461647,0.078429695569626,92.56086349487305
10,4.019947052001953,4.369220587008452,0.0830223880597015,4.039028743668266,0.07890078689873822,134.874037027359
11,3.979049324989319,4.330203460806539,0.08428837953091685,4.012122890258266,0.07923055082911672,116.1860978603363
12,3.9862130880355835,4.295804423529443,0.08941897654584222,3.9813791314008427,0.07946138558038171,121.15826606750488
13,3.9550416469573975,4.2617281458722385,0.09155117270788912,3.955245856692781,0.07964561020264672,114.89327073097229
14,3.941195011138916,4.229674832398906,0.09581556503198294,3.9316909661880444,0.07975192714185271,128.47513365745544
15,3.8998866081237793,4.196696009971394,0.09921375266524521,3.9075195557238875,0.0798263489992969,119.47261381149292
16,3.8849231004714966,4.165518719021404,0.10134594882729211,3.8830238637267733,0.07987844429950784,121.73183727264404
17,3.866469979286194,4.1356138450478825,0.10514392324093817,3.8571794692698287,0.07991491100965548,128.87181496620178
18,3.8518874645233154,4.107241206995426,0.11014125799573561,3.8346331590107328,0.07994043770675884,127.3760437965393
19,3.8233293294906616,4.07885001924495,0.1138726012793177,3.8082867872744206,0.07995830639473117,123.09150624275208
20,3.765128970146179,4.047477914335072,0.11787046908315565,3.7848562909064887,0.0799708144763118,120.23934531211853
21,3.7798293828964233,4.020713061191207,0.12073560767590619,3.7604004223539507,0.07997957013341825,131.89929842948914
22,3.7327146530151367,3.9919132203736005,0.12719882729211088,3.729252484732254,0.08006945343042712,123.71753406524658
23,3.7076081037521362,3.963482708711454,0.13252931769722814,3.7030152155471874,0.08004861740129895,125.04577112197876
24,3.6695300340652466,3.934087441246833,0.13252931769722814,3.6827625204603827,0.08003403218090928,125.76340341567993
25,3.6494245529174805,3.905621152413898,0.13812633262260127,3.653888809518948,0.0800238225266365,126.71608138084412
26,3.627156972885132,3.8777747344610214,0.1402585287846482,3.632881733908582,0.08001667576864553,122.84908604621887
27,3.6339404582977295,3.853391306844692,0.146455223880597,3.607213730375494,0.08001167303805186,122.80355310440063
28,3.633452892303467,3.8313974653905696,0.1488539445628998,3.5872946294864003,0.0800081711266363,126.43355393409729
29,3.5208804607391357,3.800345764925426,0.15171908315565033,3.561790959451055,0.08000571978864542,115.37640833854675
30,3.540632128715515,3.7743744013044354,0.15638326226012794,3.5373278427134647,0.08016791187391142,131.62544107437134
31,3.4755579233169556,3.7444927535056873,0.15778251599147122,3.5193734292225574,0.08017385616492287,124.81526231765747
32,3.4270644187927246,3.712749920034391,0.16118070362473347,3.494339550834744,0.08012169931544598,129.14273738861084
33,3.417178153991699,3.683192743430122,0.16451226012793177,3.4732210319327415,0.08008518952081219,121.13670372962952
34,3.42469584941864,3.6573430540289738,0.1681769722814499,3.452127984808133,0.08024455948946381,124.67066311836243
35,3.4265949726104736,3.6342682458871236,0.17057569296375266,3.4336201115582936,0.08034275565502272,113.59477853775024
36,3.378646492958069,3.6087060705942178,0.17197494669509594,3.414786175009561,0.08082063692720243,99.59641647338867
37,3.3379340171813965,3.581628865252936,0.17643923240938167,3.3879160804296022,0.08109842539021676,59.2920503616333
38,3.3584762811660767,3.5593136068442495,0.17843816631130063,3.3700140809449834,0.08145160654875563,59.40967106819153
39,3.3560487031936646,3.538987116479191,0.18216950959488273,3.349221269971253,0.08156751979052015,57.128530740737915
40,3.378943920135498,3.5229827968448215,0.18550106609808104,3.334262138168274,0.0816221233282563,165.06260776519775
41,3.3536990880966187,3.5060544259700013,0.19009861407249468,3.3116811240109763,0.0818006635465491,165.3573899269104
42,3.2707083225250244,3.4825198156255035,0.19223081023454158,3.296356074048937,0.08128288083147492,166.28749918937683
43,3.3232645988464355,3.4665942939475967,0.19596215351812366,3.2756703867894235,0.0817352061426379,171.54406690597534
44,3.192852258682251,3.4392200904210624,0.1995602345415778,3.2571493211688005,0.08208652747081988,166.3740086555481
45,3.1739944219589233,3.4126975235748485,0.20282515991471214,3.2386221927373864,0.08173268990179627,168.5792396068573
46,3.227241277694702,3.394151898986834,0.205090618336887,3.2215146450933725,0.08186822621853507,163.10809326171875
47,3.2449175119400024,3.3792284602821505,0.2084221748400853,3.2056201776860154,0.08198845981394723,169.75734663009644
48,3.213242530822754,3.362629867336211,0.21115405117270789,3.186116892501702,0.0817840125308637,167.4449028968811
49,3.1850665807724,3.34487353867983,0.21401918976545842,3.172270366651068,0.08274514112458994,160.42670249938965
50,3.2039228677749634,3.330778471589343,0.21361940298507462,3.157369516612321,0.0825264340060333,165.76072716712952
51,3.117091178894043,3.309409742319813,0.21728411513859275,3.138032001146736,0.08255494242429587,161.4290509223938
52,3.161052107810974,3.294573978868929,0.22121535181236673,3.1208769238374896,0.08291416608615657,170.78558158874512
53,3.0729674100875854,3.2724133219907947,0.2204824093816631,3.1186645447371344,0.08243854245353993,160.99136662483215
54,3.0773894786834717,3.2529109376600625,0.22581289978678037,3.092060776111622,0.08235121371477137,160.02228450775146
55,3.015047550201416,3.229124598914198,0.22914445628997868,3.080687236828378,0.08254021712519038,158.09217429161072
56,3.054996967315674,3.2117118357543455,0.2308102345415778,3.066305658843316,0.08335377967301535,159.70833611488342
57,2.966234564781189,3.1871641086570297,0.2330090618336887,3.051893268297552,0.08263913113232871,163.04525470733643
58,3.029798984527588,3.1714275962440857,0.23740671641791045,3.030004259790602,0.0834293269955918,162.33905267715454
59,3.0570523738861084,3.159990074008288,0.23694029850746268,3.0194184151277907,0.08324464500038678,92.64974927902222
60,2.9791394472122192,3.1419050113286815,0.2388726012793177,3.0053746594063395,0.08367018379130475,93.6665108203888
61,3.059701085090637,3.1336846187048772,0.24287046908315565,2.9867453982501284,0.0845758376579462,93.74699974060059
62,3.002651333808899,3.1205812902152794,0.24327025586353945,2.9799176040006974,0.08413615737984266,44.25934100151062
63,2.930777072906494,3.1016008684844008,0.24347014925373134,2.9652999204526,0.08417993842104571,29.07987952232361
64,3.0141879320144653,3.092859574837407,0.24640191897654584,2.9539318832530026,0.08426169880740213,29.100667476654053
65,2.8884230852127075,3.0724159258749366,0.24846748400852878,2.9386269378885177,0.0830927942232655,28.81832766532898
66,2.9343039989471436,3.0586047331821575,0.24966684434968017,2.934052903420093,0.08426260121754126,27.721706867218018
67,2.907472014427185,3.0434914613066604,0.25173240938166314,2.915386932866561,0.08479240666039714,27.598159790039062
68,2.925283908843994,3.031670706060394,0.2531316631130064,2.902682413553496,0.08529475910522241,28.179790258407593
69,2.825595498085022,3.0110631852628567,0.2555970149253731,2.883666618944781,0.08525736486890086,28.419124603271484
70,2.8063535690307617,2.990592223639647,0.255863539445629,2.8832741329680043,0.08468850768285038,29.426817417144775
71,2.887416958808899,2.980274697156572,0.2587953091684435,2.8642223559155657,0.08585684449504064,28.92588472366333
72,2.88937246799469,2.971184474240384,0.26146055437100213,2.852452024236557,0.08601143384617006,28.188376665115356
73,2.865232825279236,2.960589309344269,0.26439232409381663,2.8361874329642798,0.08557123305697326,27.969525575637817
74,2.7821916341781616,2.9427495418276584,0.2640591684434968,2.824064345502142,0.08597981408845891,27.34140133857727
75,2.8721539974212646,2.935689987387019,0.2673907249466951,2.8139617046074497,0.08809233564214342,29.15738797187805
76,2.840401768684387,2.9261611655167554,0.2665911513859275,2.806507484475763,0.08691365525590852,29.09911036491394
77,2.7621017694473267,2.9097552259098123,0.269589552238806,2.797278122026635,0.08588540920201981,28.853752851486206
78,2.773592710494995,2.8961389743683306,0.2687233475479744,2.785135575407304,0.08651977072028975,28.677610874176025
79,2.7821120023727417,2.8847362771687717,0.27158848614072495,2.7719468032498487,0.0868546363248133,27.630693197250366
80,2.7714762687683105,2.873410276328726,0.27338752665245203,2.760634831395386,0.08597085329051765,27.967249155044556
81,2.7546117305755615,2.8615304217534097,0.2765191897654584,2.7535109574663585,0.0879940944155477,28.27184224128723
82,2.7257758378982544,2.847954963367894,0.275453091684435,2.743393920383572,0.0866900789022828,29.073953866958618
83,2.7386502027511597,2.8370244873062207,0.2787180170575693,2.7270722863641765,0.08649417543296214,28.241987228393555
84,2.6671711206436157,2.8200391506399605,0.27825159914712155,2.7194644773317145,0.08515069527356378,28.26648712158203
85,2.7200584411621094,2.810041079692175,0.2783182302771855,2.7158432792092944,0.08600319422619733,28.759151220321655
86,2.725577235221863,2.801594695245144,0.2791178038379531,2.7013217041874333,0.08712594425787193,28.406797170639038
87,2.6815179586410522,2.789587021584735,0.2815165245202559,2.6879493152545537,0.0871179306510047,28.207292318344116
88,2.713358163833618,2.7819641358096234,0.28244936034115137,2.675796300352058,0.0863924737303558,28.64456534385681
89,2.7034316062927246,2.7741108828579337,0.2857809168443497,2.665183477078814,0.08672124182032884,28.337504625320435
90,2.675150513648987,2.764214845937039,0.28564765458422176,2.6613886832500464,0.08643175861877886,28.49927544593811
91,2.6538448333740234,2.7531778446807373,0.28344882729211085,2.653239022094759,0.08773801151603526,27.987426280975342
92,2.6483038663864136,2.742690446851305,0.2889125799573561,2.636009511410672,0.0874575349604213,27.603540658950806
93,2.6409502029418945,2.732516422460364,0.2886460554371002,2.6306960448227685,0.08694428825011705,28.17985963821411
94,2.638790249824524,2.72314380519678,0.287113539445629,2.624477743757252,0.08809552796821012,29.146260023117065
95,2.63744854927063,2.714574279604165,0.28804637526652455,2.6098640770496835,0.08844192137180408,29.620918035507202
96,2.559336543083191,2.6990505059520675,0.2897121535181237,2.600296539223574,0.08852795388815501,27.828169107437134
97,2.5849322080612183,2.6876386761629827,0.29191098081023453,2.5947379695861956,0.09021284078624266,28.40713882446289
98,2.595589280128479,2.6784337365595325,0.29111140724946694,2.5849968862708836,0.08973182280121893,28.9181911945343
99,2.5778783559799194,2.6683781985015713,0.2934434968017058,2.570338448348994,0.09014750516047448,28.07015061378479
100,2.529157280921936,2.654456106743608,0.2947761194029851,2.561685237886646,0.09016460131104721,27.884347677230835
101,2.5081371068954468,2.639824206758792,0.29384328358208955,2.554103786561876,0.090140871596769,29.331783294677734
102,2.5474984645843506,2.630591632541348,0.29410980810234544,2.5423396009728596,0.09139838910436568,27.970367908477783
103,2.491888999938965,2.6167213692811098,0.2957089552238806,2.530861331628356,0.09001675713591954,27.95111346244812
104,2.5544211864471436,2.6104913509977132,0.29670842217484006,2.52668013251898,0.0914606458312573,27.752496480941772
105,2.510474920272827,2.6004897079252247,0.29737473347547977,2.5210835375613745,0.09145783535219076,29.00513792037964
106,2.4566471576690674,2.5861054528996092,0.29617537313432835,2.514526699600572,0.09284507350267845,27.855518341064453
107,2.5093032121658325,2.578425228826232,0.29670842217484006,2.496308557212844,0.09347954517048251,28.878589868545532
108,2.477873921394348,2.5683700980830437,0.29917377398720685,2.4853443695245967,0.09297590621415838,28.113689184188843
109,2.482232451438904,2.5597563334186297,0.2994402985074627,2.471751839672704,0.09281498677199598,27.745506763458252
110,2.4664833545684814,2.550429035533615,0.2999733475479744,2.4723081003586573,0.09105150032169076,28.02812433242798
111,2.465382933616638,2.541924425341917,0.3000399786780384,2.4609256997143514,0.0899939153462179,27.47295641899109
112,2.3780213594436646,2.5255341187520917,0.30177238805970147,2.4553128548894274,0.09154600426184721,28.798354148864746
113,2.4419479370117188,2.517175500578054,0.30130597014925375,2.445078611679294,0.09110167603330857,29.02918577194214
114,2.469435453414917,2.5124014958617407,0.30177238805970147,2.4356842608248956,0.09283718807184152,28.855911254882812
115,2.381258010864258,2.4992871473619926,0.3043043710021322,2.4220139604152298,0.09274838953013523,28.176931381225586
116,2.405833601951599,2.4899417928209533,0.30477078891257997,2.416279809887623,0.09214243710565026,27.161341905593872
117,2.352159857749939,2.476163599313852,0.3053038379530917,2.4033614444451175,0.09186961856403657,28.467103242874146
118,2.4029818773269653,2.4688454271151636,0.3056369936034115,2.3979307757796358,0.09211790710460203,28.244349002838135
119,2.4354023933410645,2.465501123737754,0.30550373134328357,2.3926785616944803,0.09386875832882083,28.877975940704346
120,2.445353388786316,2.4634863502426105,0.3058368869936034,2.3841778152661908,0.0947853398430282,28.499341249465942
