round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
22,3.7218679189682007,3.9876042795517272,0.4437633262260128,1.5734861373343694,0.4437633262260128,1.5734861373343694,0.0799924629153322,50.31628060340881
23,3.663403034210205,3.955184155017575,0.45142590618336886,1.5172510119476623,0.45142590618336886,1.5172510119476623,0.07999472404073253,51.004470348358154
24,3.651396870613098,3.924805426577127,0.4534914712153518,1.4746741298498993,0.4534914712153518,1.4746741298498993,0.07999630682851276,50.14775848388672
25,3.658607006072998,3.8981855845267144,0.4642857142857143,1.4204906092026792,0.4642857142857143,1.4204906092026792,0.07999741477995895,52.06324601173401
26,3.6268599033355713,3.8710530164076,0.4510261194029851,1.3782127743363248,0.4510261194029851,1.3782127743363248,0.0800980162827616,50.736695766448975
27,3.659242868423462,3.849872001609186,0.45542377398720685,1.3319214886375141,0.45542377398720685,1.3319214886375141,0.08039034221030572,50.47408962249756
28,3.5874078273773193,3.8236255841859994,0.45908848614072495,1.2666909428581838,0.45908848614072495,1.2666909428581838,0.08044362325245127,50.878621101379395
29,3.5701584815979004,3.7982788739271895,0.4662180170575693,1.18913052593395,0.4662180170575693,1.18913052593395,0.08041402046926759,51.34168791770935
30,3.5433504581451416,3.772786032348985,0.45668976545842216,1.157326592776844,0.45668976545842216,1.157326592776844,0.0802898143284873,49.924785137176514
31,3.5018460750579834,3.7456920366198845,0.4642190831556503,1.0768210801137639,0.4642190831556503,1.0768210801137639,0.08077246508217037,51.36834239959717
32,3.5023826360702515,3.7213610965649213,0.46435234541577824,1.0340477791547404,0.46435234541577824,1.0340477791547404,0.08054072555751923,51.460898637771606
33,3.478216290473938,3.697046615955823,0.46475213219616207,0.9809098070768292,0.46475213219616207,0.9809098070768292,0.08054371782065202,52.74086546897888
34,3.4543431997299194,3.6727762743332324,0.4676172707889126,0.9164436645565173,0.4676172707889126,0.9164436645565173,0.08064598965832329,50.60885000228882
35,3.4585466384887695,3.651353310748786,0.46148720682302774,0.8786022883596546,0.46148720682302774,0.8786022883596546,0.08050574002122361,49.399526596069336
36,3.42346727848053,3.6285647075219605,0.4616871002132196,0.8173392854413521,0.4616871002132196,0.8173392854413521,0.08063843494012501,49.242563247680664
37,3.400473475456238,3.605755584315388,0.46375266524520253,0.766639086452086,0.46375266524520253,0.766639086452086,0.08051749691943419,50.55354690551758
38,3.3512316942214966,3.5803031953059987,0.46275319829424305,0.7479087255478543,0.46275319829424305,0.7479087255478543,0.08095719459968002,50.67450952529907
39,3.32513165473938,3.554786041249337,0.4611540511727079,0.6908270017517572,0.4611540511727079,0.6908270017517572,0.08067003621977602,49.77658152580261
40,3.3078818321228027,3.530095620336683,0.4658182302771855,0.6567031433293378,0.4658182302771855,0.6567031433293378,0.08138430925108324,51.35231328010559
41,3.3521403074264526,3.51230008904566,0.46088752665245203,0.6293728448721103,0.46088752665245203,0.6293728448721103,0.08131288807148344,50.356640577316284
42,3.2939289808273315,3.490462978223827,0.4650852878464819,0.5820703281541528,0.4650852878464819,0.5820703281541528,0.0809190216500384,50.890788078308105
43,3.293172597885132,3.470733940189957,0.4603544776119403,0.563813518650629,0.4603544776119403,0.563813518650629,0.08168408573191124,50.58934259414673
44,3.3039133548736572,3.454051881658327,0.46708422174840086,0.5206427117396792,0.46708422174840086,0.5206427117396792,0.08135687902061199,50.450904846191406
45,3.227546453475952,3.4314013388400895,0.45882196162046907,0.521182536348571,0.45882196162046907,0.521182536348571,0.08146949264349021,50.27557992935181
46,3.253493070602417,3.4136105120163225,0.470682302771855,0.46467674256539554,0.470682302771855,0.46467674256539554,0.08175490772173562,51.46159267425537
47,3.2159736156463623,3.3938468223793263,0.46515191897654584,0.4816789358661764,0.46515191897654584,0.4816789358661764,0.08202481353165512,49.35998749732971
48,3.189277768135071,3.373389916954901,0.4661513859275053,0.4610542333134035,0.4661513859275053,0.4610542333134035,0.08187949643840371,50.2252562046051
49,3.191003680229187,3.3551512932823293,0.4685501066098081,0.4427000177440359,0.4685501066098081,0.4427000177440359,0.0817410537358509,49.06268835067749
50,3.158213496208191,3.3354575135749154,0.4702825159914712,0.43545964497663736,0.4702825159914712,0.43545964497663736,0.08149937252333546,50.11190414428711
51,3.1543121337890625,3.3173429755963304,0.4750133262260128,0.4422507012612731,0.4750133262260128,0.4422507012612731,0.08218005636258255,49.95520997047424
52,3.099571943283081,3.2955658723650054,0.474546908315565,0.4162729858661659,0.474546908315565,0.4162729858661659,0.0820882806952249,51.3461389541626
53,3.1176393032073975,3.2777732154492445,0.4772121535181237,0.4091781801225667,0.4772121535181237,0.4091781801225667,0.08205195558931697,49.44630694389343
54,3.1277996301651,3.2627758569208303,0.4742137526652452,0.4069351146284364,0.4742137526652452,0.4069351146284364,0.08280962106564783,50.63023018836975
55,3.050696849822998,3.241567956211047,0.4787446695095949,0.4097684114261894,0.4787446695095949,0.4097684114261894,0.08213288313773613,50.234373807907104
56,3.0681488513946533,3.224226045729408,0.47981076759061836,0.40854189538111213,0.47981076759061836,0.40854189538111213,0.08155715611879942,51.408178091049194
57,3.054685950279236,3.207272036184391,0.4780783582089552,0.40038623759889425,0.4780783582089552,0.40038623759889425,0.08303452493852717,50.08302974700928
58,3.072703719139099,3.193815204479862,0.47701226012793174,0.4093448117650891,0.47701226012793174,0.4093448117650891,0.08319357168921312,50.98087430000305
59,2.9867711067199707,3.173110794703873,0.47707889125799574,0.409670206546571,0.47707889125799574,0.409670206546571,0.08353175323397422,50.04967951774597
60,2.9691587686538696,3.1527155920988723,0.47494669509594883,0.41524895838438786,0.47494669509594883,0.41524895838438786,0.08491371411639918,52.88808465003967
61,3.05090594291687,3.142534627180672,0.47761194029850745,0.4190543593768687,0.47761194029850745,0.4190543593768687,0.08378772955745131,51.73376679420471
62,2.958279252052307,3.124109089667835,0.4772121535181237,0.4148792841634179,0.4772121535181237,0.4148792841634179,0.08425418008554277,53.1336624622345
63,2.9733797311782837,3.10903615381888,0.47814498933901917,0.41880186771491396,0.47814498933901917,0.41880186771491396,0.08422696307852785,50.20618176460266
64,2.947370767593384,3.0928696151963306,0.4761460554371002,0.41954872010146677,0.4761460554371002,0.41954872010146677,0.08472256327840973,50.44183897972107
65,2.9148389101028442,3.0750665446869823,0.4766791044776119,0.42322339561341943,0.4766791044776119,0.42322339561341943,0.0845510373535116,49.3299925327301
66,2.913079023361206,3.058867792554405,0.4772121535181237,0.4242022876273181,0.4772121535181237,0.4242022876273181,0.08428586702934997,50.53752565383911
67,2.9308799505233765,3.0460690083513025,0.4761460554371002,0.4242686228567307,0.4761460554371002,0.4242686228567307,0.08518664630685538,49.35760688781738
68,2.931289553642273,3.0345910628803994,0.47627931769722814,0.4300953630523125,0.47627931769722814,0.4300953630523125,0.08533956204890794,49.16531825065613
69,2.8881783485412598,3.0199497914464857,0.4771455223880597,0.4325150079306528,0.4771455223880597,0.4325150079306528,0.08607397881628556,48.91127061843872
70,2.844608426094055,3.0024156549112426,0.4764125799573561,0.43758096528839335,0.4764125799573561,0.43758096528839335,0.08583639976923445,49.58687090873718
71,2.852197527885437,2.987393842208662,0.4759461620469083,0.43809155949533957,0.4759461620469083,0.43809155949533957,0.08586913337430238,40.61408877372742
72,2.9270836114883423,2.98136281913663,0.4754131130063966,0.43962995251559767,0.4754131130063966,0.43962995251559767,0.08538427708280734,42.29757738113403
73,2.8673492670059204,2.9699614639235588,0.4751465884861407,0.4386528335971433,0.4751465884861407,0.4386528335971433,0.08564264076649739,41.49623775482178
74,2.790428400039673,2.9520081575351704,0.47574626865671643,0.44188265693987044,0.47574626865671643,0.44188265693987044,0.08570617018665237,41.849833726882935
75,2.8069988489151,2.9375072266731634,0.4754131130063966,0.44928250545301796,0.4754131130063966,0.44928250545301796,0.08491133447274339,43.49541926383972
76,2.792771816253662,2.9230336856312134,0.4752132196162047,0.44093103739699585,0.4752132196162047,0.44093103739699585,0.08494595586877247,50.821183919906616
77,2.746312379837036,2.9053615550517957,0.47494669509594883,0.4424983421421497,0.47494669509594883,0.4424983421421497,0.08496207410947285,50.188289403915405
78,2.764816403388977,2.891307039885514,0.47414712153518124,0.4442615073118637,0.47414712153518124,0.4442615073118637,0.08550817170592165,50.872647285461426
79,2.7447612285614014,2.876652458753103,0.47601279317697226,0.44908733551420965,0.47601279317697226,0.44908733551420965,0.08804028950037122,50.00104331970215
80,2.776724934577942,2.8666597063355868,0.47707889125799574,0.46343043863467953,0.47707889125799574,0.46343043863467953,0.08825274772053472,49.880107402801514
81,2.7286529541015625,2.8528590311121844,0.47494669509594883,0.4660657027113488,0.47494669509594883,0.4660657027113488,0.0894172708669991,51.57101535797119
82,2.7363327741622925,2.8412064054171955,0.4750133262260128,0.47381817793947045,0.4750133262260128,0.47381817793947045,0.08910632407147277,51.14665246009827
83,2.7614004611968994,2.833225810995166,0.47574626865671643,0.4737808362203867,0.47574626865671643,0.4737808362203867,0.08887884211671924,50.92839002609253
84,2.703142285346985,2.8202174584303474,0.4738139658848614,0.47423869522118733,0.4738139658848614,0.47423869522118733,0.08922249647429215,50.74727272987366
85,2.7266632318496704,2.8108620357722796,0.4751465884861407,0.47805055539733876,0.4751465884861407,0.47805055539733876,0.08987843408583085,51.51438069343567
86,2.719149112701416,2.801690743465193,0.474613539445629,0.48327147667220505,0.474613539445629,0.48327147667220505,0.08890394665633244,50.455177545547485
87,2.6604312658309937,2.7875647957017735,0.47488006396588484,0.48015417994117654,0.47488006396588484,0.48015417994117654,0.08839045600614107,50.91099524497986
88,2.6099421977996826,2.7698025359115643,0.47494669509594883,0.4793783068112526,0.47494669509594883,0.4793783068112526,0.08792432362858939,50.20077133178711
