round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
4,14,4.304729461669922,4.593662923574447,0.0,0.06971,6.477732793522267,0.0653,-0.06496343515354457,0.0,0.08,0.06971,0.06971,0
4,11,4.151654243469238,4.593662923574447,0.0,0.06971,9.56175298804781,0.0653,-0.10117086045347111,0.0,0.08,0.06971,0.06971,0
4,5,4.413740634918213,4.593662923574447,0.0,0.06971,3.255813953488372,0.0653,-0.03995518183710351,0.0,0.08,0.06971,0.06971,0
4,9,4.320816993713379,4.593662923574447,0.0,0.06971,9.166666666666666,0.0653,-0.061233224959098054,0.0,0.08,0.06971,0.06971,0
4,0,4.357916831970215,4.593662923574447,0.0,0.07008144433618185,5.3097345132743365,0.06583063476597409,-0.052683575919212855,0.0,0.08,0.07008144433618185,0.07008144433618185,0
4,7,4.381499767303467,4.593662923574447,0.0,0.06971,3.508771929824561,0.0653,-0.047286649876684475,0.0,0.08,0.06971,0.06971,0
4,2,4.477911949157715,4.593662923574447,0.0,0.0708828502033021,4.368932038834951,0.06697550029043156,-0.025520873331457746,0.0,0.08,0.0708828502033021,0.0708828502033021,0
4,6,4.341975212097168,4.593662923574447,0.0,0.06971,8.974358974358974,0.0653,-0.056348365688530556,0.0,0.08,0.06971,0.06971,0
4,18,4.505537033081055,4.593662923574447,0.0,0.07646351716723314,4.405286343612334,0.07494788166747592,-0.019370636157755805,0.0,0.08,0.07646351716723314,0.07646351716723314,0
4,8,4.469269752502441,4.593662923574447,0.0,0.07096826864693616,0.47619047619047616,0.06709752663848023,-0.027452699377203512,0.0,0.08,0.07096826864693616,0.07096826864693616,0
4,17,4.504787445068359,4.593662923574447,0.0,0.07050657249028318,4.040404040404041,0.06643796070040454,-0.019537020401648144,0.0,0.08,0.07050657249028318,0.07050657249028318,0
4,12,4.583977222442627,4.593662923574447,0.0,0.07062042418504128,3.252032520325203,0.0666006059786304,-0.0021107179084239834,0.0,0.08,0.07062042418504128,0.07062042418504128,0
4,3,4.442286968231201,4.593662923574447,0.0,0.0718886923145125,3.9647577092511015,0.06841241759216073,-0.03350840154339931,0.0,0.08,0.0718886923145125,0.0718886923145125,0
4,13,4.428613662719727,4.593662923574447,0.0,0.06971,1.8018018018018018,0.0653,-0.03659113617833495,0.0,0.08,0.06971,0.06971,0
4,10,4.512238502502441,4.593662923574447,0.0,0.07476336805388124,6.280193236714976,0.07251909721983035,-0.01788435595179477,0.0,0.08,0.07476336805388124,0.07476336805388124,0
5,0,4.2949323654174805,4.574347853064538,0.0,0.0730570110353273,3.982300884955752,0.07008144433618185,-0.0630283346176499,0.0,0.08,0.0730570110353273,0.0730570110353273,0
5,13,4.391781330108643,4.574347853064538,0.0,0.072797,3.1531531531531534,0.06971,-0.0407292279566251,0.0,0.08,0.072797,0.072797,0
5,5,4.3054986000061035,4.574347853064538,0.0,0.072797,4.186046511627907,0.06971,-0.06057119266215747,0.0,0.08,0.072797,0.072797,0
5,3,4.415473461151123,4.574347853064538,0.0,0.07432208462015874,3.0837004405286343,0.0718886923145125,-0.03534907518493088,0.0,0.08,0.07432208462015874,0.07432208462015874,0
5,11,4.0953145027160645,4.574347853064538,0.0,0.072797,12.749003984063744,0.06971,-0.11062062653691318,0.0,0.08,0.072797,0.072797,0
5,7,4.255697727203369,4.574347853064538,0.0,0.072797,3.0701754385964914,0.06971,-0.07220541585139996,0.0,0.08,0.072797,0.072797,0
5,10,4.357216835021973,4.574347853064538,0.0,0.07633435763771687,7.246376811594203,0.07476336805388124,-0.048630629736135335,0.0,0.08,0.07633435763771687,0.07633435763771687,0
5,12,4.460926532745361,4.574347853064538,0.0,0.07343429692952888,6.097560975609756,0.07062042418504128,-0.02510765550859355,0.0,0.08,0.07343429692952888,0.07343429692952888,0
