round,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,mu,time_cost
0,0.010594349680170576,4.606180687528539,0.010594349680170576,4.606180687528539,0.0,0.0
1,0.1648454157782516,3.0065129031102518,0.1648454157782516,3.0065129031102518,0.0,26.760995626449585
2,0.22994402985074627,2.7499544243686156,0.22994402985074627,2.7499544243686156,0.0,28.08002495765686
3,0.27392057569296374,2.5663812863425757,0.27392057569296374,2.5663812863425757,0.0,33.967061281204224
4,0.2886460554371002,2.447498778772131,0.2886460554371002,2.447498778772131,0.0,32.87217450141907
5,0.31743070362473347,2.356078221607272,0.31743070362473347,2.356078221607272,0.0,34.36588954925537
6,0.32795842217484006,2.2849088527891253,0.32795842217484006,2.2849088527891253,0.0,33.215179681777954
7,0.34521588486140725,2.217700108796139,0.34521588486140725,2.217700108796139,0.0,34.18197584152222
8,0.3578091684434968,2.159600749396088,0.3578091684434968,2.159600749396088,0.0,34.57093071937561
9,0.3619402985074627,2.098120716266628,0.3619402985074627,2.098120716266628,0.0,33.81672024726868
10,0.37993070362473347,2.030505501791108,0.37993070362473347,2.030505501791108,0.0,32.93059062957764
11,0.38526119402985076,1.9784790560765797,0.38526119402985076,1.9784790560765797,0.0,34.430176734924316
12,0.3890591684434968,1.9251413407212086,0.3890591684434968,1.9251413407212086,0.0,32.967873096466064
13,0.400453091684435,1.8793378100147702,0.400453091684435,1.8793378100147702,0.0,32.17601561546326
14,0.40931503198294245,1.8245303333934257,0.40931503198294245,1.8245303333934257,0.0,33.11450910568237
15,0.4171108742004264,1.7654914732273077,0.4171108742004264,1.7654914732273077,0.0,33.02625513076782
16,0.42357409381663114,1.7176084232160365,0.42357409381663114,1.7176084232160365,0.0,31.644582748413086
17,0.4289712153518124,1.6756095002517586,0.4289712153518124,1.6756095002517586,0.0,33.61492156982422
18,0.4353678038379531,1.606730642497181,0.4353678038379531,1.606730642497181,0.0,32.62147092819214
19,0.4351679104477612,1.5629021567673216,0.4351679104477612,1.5629021567673216,0.0,33.54890727996826
20,0.447294776119403,1.4937423172998758,0.447294776119403,1.4937423172998758,0.0,34.730470180511475
21,0.4448960554371002,1.4375262501132757,0.4448960554371002,1.4375262501132757,0.0,33.99541473388672
22,0.45295842217484006,1.380359927658303,0.45295842217484006,1.380359927658303,0.0,32.919339656829834
23,0.45035980810234544,1.3412802908283268,0.45035980810234544,1.3412802908283268,0.0,34.43245887756348
24,0.4534914712153518,1.2724347910110392,0.4534914712153518,1.2724347910110392,0.0,34.30973982810974
25,0.462886460554371,1.206577296139111,0.462886460554371,1.206577296139111,0.0,33.564019441604614
26,0.4552905117270789,1.1682040279826174,0.4552905117270789,1.1682040279826174,0.0,34.80913019180298
27,0.457089552238806,1.0972467083546176,0.457089552238806,1.0972467083546176,0.0,33.29376268386841
28,0.46275319829424305,1.0364262138261617,0.46275319829424305,1.0364262138261617,0.0,33.985464572906494
29,0.4565565031982942,0.9716987044522055,0.4565565031982942,0.9716987044522055,0.0,34.546485900878906
30,0.458955223880597,0.9113211211378921,0.458955223880597,0.9113211211378921,0.0,34.18607497215271
31,0.46548507462686567,0.8325257843310927,0.46548507462686567,0.8325257843310927,0.0,33.85891342163086
32,0.4595549040511727,0.787955699922958,0.4595549040511727,0.787955699922958,0.0,34.060479164123535
33,0.46675106609808104,0.7127746486333861,0.46675106609808104,0.7127746486333861,0.0,33.76571273803711
34,0.46568496801705755,0.6569938752796077,0.46568496801705755,0.6569938752796077,0.0,33.214518308639526
35,0.4597547974413646,0.5877867273548167,0.4597547974413646,0.5877867273548167,0.0,35.587995290756226
36,0.46048773987206826,0.5339913845380097,0.46048773987206826,0.5339913845380097,0.0,33.94715881347656
37,0.4662180170575693,0.4859493439151964,0.4662180170575693,0.4859493439151964,0.0,32.846985816955566
38,0.46195362473347545,0.42228393791018126,0.46195362473347545,0.42228393791018126,0.0,34.28743386268616
39,0.46788379530916846,0.3712198699173686,0.46788379530916846,0.3712198699173686,0.0,34.145911693573
40,0.46781716417910446,0.32157463438140454,0.46781716417910446,0.32157463438140454,0.0,33.935434103012085
41,0.45968816631130066,0.3023964584649263,0.45968816631130066,0.3023964584649263,0.0,34.33101153373718
42,0.46461886993603413,0.23265134818853192,0.46461886993603413,0.23265134818853192,0.0,34.186476945877075
43,0.46441897654584224,0.20936161260601688,0.46441897654584224,0.20936161260601688,0.0,33.595006227493286
44,0.4679504264392324,0.18915486040507087,0.4679504264392324,0.18915486040507087,0.0,34.987067222595215
45,0.46195362473347545,0.16520403278358803,0.46195362473347545,0.16520403278358803,0.0,34.949564695358276
46,0.46755063965884863,0.13510256629651107,0.46755063965884863,0.13510256629651107,0.0,34.083367347717285
47,0.46968283582089554,0.10387342399191406,0.46968283582089554,0.10387342399191406,0.0,36.16594481468201
48,0.4676172707889126,0.09524661426269154,0.4676172707889126,0.09524661426269154,0.0,33.76830840110779
49,0.46875,0.08009572674060617,0.46875,0.08009572674060617,0.0,32.66383981704712
50,0.47368070362473347,0.057667582538857516,0.47368070362473347,0.057667582538857516,0.0,33.009833574295044
51,0.47308102345415776,0.06172875042359112,0.47308102345415776,0.06172875042359112,0.0,33.19632530212402
52,0.47554637526652455,0.035116502589488674,0.47554637526652455,0.035116502589488674,0.0,33.150580167770386
53,0.4764125799573561,0.030158467639609166,0.4764125799573561,0.030158467639609166,0.0,34.35286474227905
54,0.47554637526652455,0.023775339908403068,0.47554637526652455,0.023775339908403068,0.0,34.93812108039856
55,0.4732809168443497,0.0322819799479922,0.4732809168443497,0.0322819799479922,0.0,32.812474489212036
56,0.4734808102345416,0.01999738958708092,0.4734808102345416,0.01999738958708092,0.0,34.76637864112854
57,0.4756130063965885,0.019314903353393205,0.4756130063965885,0.019314903353393205,0.0,34.989081382751465
58,0.4772121535181237,0.014980908755412607,0.4772121535181237,0.014980908755412607,0.0,32.84107851982117
59,0.4742803837953092,0.012907185735487041,0.4742803837953092,0.012907185735487041,0.0,34.506418228149414
60,0.47488006396588484,0.012425893323323682,0.47488006396588484,0.012425893323323682,0.0,34.30703091621399
61,0.4735474413646055,0.011563909261254645,0.4735474413646055,0.011563909261254645,0.0,33.11957764625549
62,0.47474680170575695,0.010036956714815796,0.47474680170575695,0.010036956714815796,0.0,34.28792476654053
63,0.4748134328358209,0.00962648959059531,0.4748134328358209,0.00962648959059531,0.0,34.61441421508789
64,0.47474680170575695,0.030387169923435722,0.47474680170575695,0.030387169923435722,0.0,33.68407464027405
65,0.47661247334754797,0.008842747298625416,0.47661247334754797,0.008842747298625416,0.0,34.60116362571716
66,0.47414712153518124,0.011396184413618171,0.47414712153518124,0.011396184413618171,0.0,34.7359893321991
67,0.4742803837953092,0.010032700073122772,0.4742803837953092,0.010032700073122772,0.0,32.8010139465332
68,0.47474680170575695,0.015863890543880467,0.47474680170575695,0.015863890543880467,0.0,33.21739459037781
69,0.474613539445629,0.012035658992806711,0.474613539445629,0.012035658992806711,0.0,34.49760317802429
70,0.4712819829424307,0.01677348813374304,0.4712819829424307,0.01677348813374304,0.0,32.60769701004028
71,0.4732809168443497,0.007816336730784357,0.4732809168443497,0.007816336730784357,0.0,32.945457458496094
72,0.4751465884861407,0.005955509506945801,0.4751465884861407,0.005955509506945801,0.0,33.93089818954468
73,0.4743470149253731,0.005681468284581188,0.4743470149253731,0.005681468284581188,0.0,33.04842686653137
74,0.4753464818763326,0.0052032347943505265,0.4753464818763326,0.0052032347943505265,0.0,34.24646258354187
75,0.47547974413646055,0.005000341596133149,0.47547974413646055,0.005000341596133149,0.0,34.94346857070923
76,0.4754131130063966,0.00472604975362733,0.4754131130063966,0.00472604975362733,0.0,33.14378786087036
77,0.47554637526652455,0.004522746904220683,0.47554637526652455,0.004522746904220683,0.0,33.42905640602112
78,0.4751465884861407,0.004359688570370995,0.4751465884861407,0.004359688570370995,0.0,34.15460133552551
79,0.4748134328358209,0.004179624389763901,0.4748134328358209,0.004179624389763901,0.0,33.57979488372803
80,0.47527985074626866,0.004018868609522626,0.47527985074626866,0.004018868609522626,0.0,33.92824649810791
81,0.4742137526652452,0.00390717589862943,0.4742137526652452,0.00390717589862943,0.0,34.57823467254639
82,0.4748134328358209,0.0037695327139617017,0.4748134328358209,0.0037695327139617017,0.0,33.8779296875
83,0.4753464818763326,0.003648744638813751,0.4753464818763326,0.003648744638813751,0.0,34.37674641609192
84,0.474546908315565,0.0035367039929046678,0.474546908315565,0.0035367039929046678,0.0,34.17476725578308
85,0.4740804904051173,0.003419400494571943,0.4740804904051173,0.003419400494571943,0.0,33.09840536117554
86,0.47414712153518124,0.0033257952619345395,0.47414712153518124,0.0033257952619345395,0.0,34.859522581100464
87,0.4743470149253731,0.003233738357920509,0.4743470149253731,0.003233738357920509,0.0,36.127665996551514
88,0.474613539445629,0.003138903551224743,0.474613539445629,0.003138903551224743,0.0,34.70213961601257
89,0.4743470149253731,0.0030579275851520507,0.4743470149253731,0.0030579275851520507,0.0,34.724589347839355
90,0.47567963752665243,0.0029760256824217443,0.47567963752665243,0.0029760256824217443,0.0,36.507434368133545
91,0.4751465884861407,0.002904635370655916,0.4751465884861407,0.002904635370655916,0.0,33.680011510849
92,0.4742803837953092,0.0028306980244602697,0.4742803837953092,0.0028306980244602697,0.0,33.28482747077942
93,0.4748134328358209,0.002760154109222029,0.4748134328358209,0.002760154109222029,0.0,34.56352114677429
94,0.47448027718550106,0.002693932267431653,0.47448027718550106,0.002693932267431653,0.0,32.73086857795715
95,0.47388059701492535,0.0026270030832088918,0.47388059701492535,0.0026270030832088918,0.0,34.45290017127991
96,0.4732809168443497,0.002570032037649207,0.4732809168443497,0.002570032037649207,0.0,33.60741925239563
97,0.47474680170575695,0.0025086854840591847,0.47474680170575695,0.0025086854840591847,0.0,33.16278791427612
98,0.4734808102345416,0.0024609693113459945,0.4734808102345416,0.0024609693113459945,0.0,32.74079465866089
99,0.47368070362473347,0.0024008633651079058,0.47368070362473347,0.0024008633651079058,0.0,33.09904909133911
100,0.4736140724946695,0.0023492992798055624,0.4736140724946695,0.0023492992798055624,0.0,33.03316259384155
101,0.4740804904051173,0.0023049506163413114,0.4740804904051173,0.0023049506163413114,0.0,33.59114122390747
102,0.4732809168443497,0.0022532948725738065,0.4732809168443497,0.0022532948725738065,0.0,31.316177368164062
103,0.47368070362473347,0.002205806224862687,0.47368070362473347,0.002205806224862687,0.0,27.677138805389404
104,0.4730143923240938,0.0021692423197411316,0.4730143923240938,0.0021692423197411316,0.0,26.761295080184937
105,0.4728144989339019,0.002125756010838621,0.4728144989339019,0.002125756010838621,0.0,28.05306100845337
106,0.47334754797441364,0.002083007405428996,0.47334754797441364,0.002083007405428996,0.0,27.64783477783203
107,0.47394722814498935,0.0020477776639808458,0.47394722814498935,0.0020477776639808458,0.0,26.74351215362549
108,0.4730143923240938,0.002013013768530294,0.4730143923240938,0.002013013768530294,0.0,27.936848163604736
109,0.47288113006396587,0.00197348107206061,0.47288113006396587,0.00197348107206061,0.0,28.820887088775635
110,0.47294776119402987,0.001933494097746774,0.47294776119402987,0.001933494097746774,0.0,33.20661544799805
111,0.4728144989339019,0.0019056431876612466,0.4728144989339019,0.0019056431876612466,0.0,34.25229096412659
112,0.47294776119402987,0.0018703333885289203,0.47294776119402987,0.0018703333885289203,0.0,34.06158709526062
113,0.4732142857142857,0.0018377738194947039,0.4732142857142857,0.0018377738194947039,0.0,33.726813077926636
114,0.4736140724946695,0.0018083032305410947,0.4736140724946695,0.0018083032305410947,0.0,35.01980924606323
115,0.4735474413646055,0.0017789537245390455,0.4735474413646055,0.0017789537245390455,0.0,34.40077543258667
116,0.47374733475479747,0.0017446538551306658,0.47374733475479747,0.0017446538551306658,0.0,33.12697172164917
117,0.47341417910447764,0.0017162645831252119,0.47341417910447764,0.0017162645831252119,0.0,34.486226320266724
118,0.4732142857142857,0.0016913532129108494,0.4732142857142857,0.0016913532129108494,0.0,35.37863636016846
119,0.47334754797441364,0.0016676558542400668,0.47334754797441364,0.0016676558542400668,0.0,33.66668128967285
120,0.4732809168443497,0.0016404201402727765,0.4732809168443497,0.0016404201402727765,0.0,34.58504819869995
121,0.47261460554371004,0.001615085076899835,0.47261460554371004,0.001615085076899835,0.0,34.75155806541443
122,0.47314765458422176,0.001591632474731289,0.47314765458422176,0.001591632474731289,0.0,32.61195492744446
123,0.4735474413646055,0.0015666576708082843,0.4735474413646055,0.0015666576708082843,0.0,35.07650279998779
124,0.47274786780383793,0.0015444358698963817,0.47274786780383793,0.0015444358698963817,0.0,35.55344891548157
125,0.47288113006396587,0.0015218281131457402,0.47288113006396587,0.0015218281131457402,0.0,34.05069541931152
126,0.4732142857142857,0.001500597872931585,0.4732142857142857,0.001500597872931585,0.0,34.21359157562256
127,0.4722148187633262,0.0014767008058209,0.4722148187633262,0.0014767008058209,0.0,34.81845188140869
128,0.4732142857142857,0.0014578321039083102,0.4732142857142857,0.0014578321039083102,0.0,34.00368070602417
129,0.47288113006396587,0.0014371854473074432,0.47288113006396587,0.0014371854473074432,0.0,33.966864824295044
130,0.47334754797441364,0.0014161743140919942,0.47334754797441364,0.0014161743140919942,0.0,34.77041959762573
131,0.4730143923240938,0.0013993489035076072,0.4730143923240938,0.0013993489035076072,0.0,34.06163239479065
132,0.4735474413646055,0.0013793906365806275,0.4735474413646055,0.0013793906365806275,0.0,34.30005240440369
133,0.47314765458422176,0.00136233890854623,0.47314765458422176,0.00136233890854623,0.0,34.53759574890137
134,0.47334754797441364,0.001345361698831509,0.47334754797441364,0.001345361698831509,0.0,33.76454186439514
135,0.472681236673774,0.001327088417370121,0.472681236673774,0.001327088417370121,0.0,33.84941911697388
136,0.47288113006396587,0.001311032765434578,0.47288113006396587,0.001311032765434578,0.0,34.63351368904114
137,0.4734808102345416,0.0012936309515446064,0.4734808102345416,0.0012936309515446064,0.0,33.606303453445435
138,0.47294776119402987,0.00127943127953863,0.47294776119402987,0.00127943127953863,0.0,34.48385143280029
139,0.472681236673774,0.0012622690128732028,0.472681236673774,0.0012622690128732028,0.0,34.67069721221924
140,0.47288113006396587,0.0012466497501268479,0.47288113006396587,0.0012466497501268479,0.0,33.70915722846985
141,0.47294776119402987,0.0012303702720565743,0.47294776119402987,0.0012303702720565743,0.0,34.21075749397278
142,0.47254797441364604,0.0012158326919866774,0.47254797441364604,0.0012158326919866774,0.0,35.16427206993103
143,0.47294776119402987,0.0012009365075462172,0.47294776119402987,0.0012009365075462172,0.0,34.310646057128906
144,0.47274786780383793,0.0011868343927193834,0.47274786780383793,0.0011868343927193834,0.0,34.49510836601257
145,0.47274786780383793,0.001174101317031555,0.47274786780383793,0.001174101317031555,0.0,34.986266136169434
146,0.47314765458422176,0.0011607775715595896,0.47314765458422176,0.0011607775715595896,0.0,34.508116483688354
147,0.47308102345415776,0.0011461199845840266,0.47308102345415776,0.0011461199845840266,0.0,32.979196310043335
148,0.472681236673774,0.0011340175342960444,0.472681236673774,0.0011340175342960444,0.0,34.78375267982483
149,0.47288113006396587,0.0011222715087876411,0.47288113006396587,0.0011222715087876411,0.0,33.96410059928894
150,0.47308102345415776,0.0011081992446604523,0.47308102345415776,0.0011081992446604523,0.0,32.84364414215088
151,0.47288113006396587,0.001095697275218375,0.47288113006396587,0.001095697275218375,0.0,34.48936700820923
152,0.47314765458422176,0.0010847370045775646,0.47314765458422176,0.0010847370045775646,0.0,34.492438554763794
153,0.4724147121535181,0.0010729915583757522,0.4724147121535181,0.0010729915583757522,0.0,33.5835645198822
154,0.4728144989339019,0.0010606863348436026,0.4728144989339019,0.0010606863348436026,0.0,34.326517820358276
155,0.47288113006396587,0.001049788162713646,0.47288113006396587,0.001049788162713646,0.0,35.82011008262634
156,0.4732142857142857,0.0010397581794333918,0.4732142857142857,0.0010397581794333918,0.0,33.19611072540283
157,0.47314765458422176,0.0010285605589838208,0.47314765458422176,0.0010285605589838208,0.0,34.76874399185181
158,0.47294776119402987,0.0010190952217428051,0.47294776119402987,0.0010190952217428051,0.0,34.78029465675354
159,0.4724813432835821,0.0010085332968794724,0.4724813432835821,0.0010085332968794724,0.0,32.219698667526245
160,0.4728144989339019,0.000997006506942219,0.4728144989339019,0.000997006506942219,0.0,34.18505048751831
161,0.4728144989339019,0.0009873613534198374,0.4728144989339019,0.0009873613534198374,0.0,34.4119975566864
162,0.4730143923240938,0.000977865909774002,0.4730143923240938,0.000977865909774002,0.0,32.0409939289093
163,0.4722814498933902,0.0009677184087403479,0.4722814498933902,0.0009677184087403479,0.0,33.49120545387268
164,0.4728144989339019,0.0009579412163809855,0.4728144989339019,0.0009579412163809855,0.0,33.498542070388794
165,0.47308102345415776,0.0009498153446532746,0.47308102345415776,0.0009498153446532746,0.0,32.27897500991821
166,0.47261460554371004,0.0009394119765295279,0.47261460554371004,0.0009394119765295279,0.0,33.803590297698975
167,0.4728144989339019,0.0009308109827638196,0.4728144989339019,0.0009308109827638196,0.0,34.05655097961426
