round,client_id,Li,Lg,g_pos,mu_final,acc_global,acc_personalized,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
182,18,2.1903767585754395,1.930723906514766,0.12617855060995256,0.15632303094619904,39.647577092511014,100.0,0.14577168399972917,0.12617855060995256,0.12617855060995256,0.18094284048796205,0.15632303094619904,0.15632303094619904,0
182,6,1.8922454118728638,1.930723906514766,0.0,0.08894507224328221,45.2991452991453,100.0,0.09277867463326031,-0.02013084107163073,0.0,0.08,0.08894507224328221,0.08894507224328221,0
182,13,1.8797607421875,1.930723906514766,0.0,0.08794797674292879,44.14414414414414,100.0,0.09135425248989826,-0.026750509597653016,0.0,0.08,0.08794797674292879,0.08794797674292879,0
182,11,1.5593470335006714,1.930723906514766,0.0,0.08000000000000002,50.59760956175299,100.0,0.08000000000000002,-0.21362784708516658,0.0,0.08,0.08000000000000002,0.08000000000000002,0
182,4,1.6280548572540283,1.930723906514766,0.0,0.0800000031482434,54.54545454545455,100.0,0.08000000449749059,-0.17050904960967295,0.0,0.08,0.0800000031482434,0.0800000031482434,0
182,8,2.1594011783599854,1.930723906514766,0.11193593678367522,0.16599424775194127,44.285714285714285,100.0,0.16447088989122746,0.11193593678367522,0.11193593678367522,0.1695487494269402,0.16599424775194127,0.16599424775194127,0
182,19,1.4805333614349365,1.930723906514766,0.0,0.07999999999999996,54.87179487179487,100.0,0.07999999999999996,-0.26549260990936663,0.0,0.08,0.07999999999999996,0.07999999999999996,0
182,0,1.903812289237976,1.930723906514766,0.0,0.0827491049817905,46.46017699115044,100.0,0.08392729283112929,-0.014036669689982507,0.0,0.08,0.0827491049817905,0.0827491049817905,0
182,10,2.1555590629577637,1.930723906514766,0.11015510164965842,0.1875456246767775,41.06280193236715,100.0,0.19586914325837068,0.11015510164965842,0.11015510164965842,0.16812408131972673,0.1875456246767775,0.1875456246767775,0
182,2,1.7193286418914795,1.930723906514766,0.0,0.07999999999999996,52.9126213592233,100.0,0.07999999999999996,-0.11596112290314407,0.0,0.08,0.07999999999999996,0.07999999999999996,0
182,7,1.9565716981887817,1.930723906514766,0.013298794389366477,0.1066457229630058,45.6140350877193,100.0,0.11350573187079692,0.013298794389366477,0.013298794389366477,0.09063903551149319,0.1066457229630058,0.1066457229630058,0
182,1,1.8268101215362549,1.930723906514766,0.0,0.08179467348796848,44.29824561403509,100.0,0.08256381926852642,-0.05532367049664342,0.0,0.08,0.08179467348796848,0.08179467348796848,0
182,5,2.078329086303711,1.930723906514766,0.07366923292818954,0.10079476219319361,47.44186046511628,100.0,0.08444878041489731,0.07366923292818954,0.07366923292818954,0.13893538634255165,0.10079476219319361,0.10079476219319361,0
182,14,1.7400145530700684,1.930723906514766,0.0,0.07999999999999996,54.65587044534413,100.0,0.07999999999999996,-0.10400153609469077,0.0,0.08,0.07999999999999996,0.07999999999999996,0
182,9,1.8639248609542847,1.930723906514766,0.0,0.08000004524132431,50.416666666666664,100.0,0.0800000646304633,-0.03521060869751911,0.0,0.08,0.08000004524132431,0.08000004524132431,0
182,17,1.792936086654663,1.930723906514766,0.0,0.08420460943853811,50.505050505050505,100.0,0.08600658491219731,-0.0740404653390538,0.0,0.08,0.08420460943853811,0.08420460943853811,0
182,3,1.769456386566162,1.930723906514766,0.0,0.0800000001089971,45.81497797356828,100.0,0.08000000015571015,-0.08722264003613923,0.0,0.08,0.0800000001089971,0.0800000001089971,0
182,16,1.8193801641464233,1.930723906514766,0.0,0.08000000854768172,48.0,100.0,0.08000001221097389,-0.059399139438681865,0.0,0.08,0.08000000854768172,0.08000000854768172,0
182,12,1.8854197263717651,1.930723906514766,0.0,0.12375624814748903,47.5609756097561,100.0,0.14250892592498435,-0.023744550939057713,0.0,0.08,0.12375624814748903,0.12375624814748903,0
183,6,1.9705551862716675,1.9248357960203786,0.02347466003511455,0.09189546897872504,47.43589743589744,100.0,0.08894507224328221,0.02347466003511455,0.02347466003511455,0.09877972802809165,0.09189546897872504,0.09189546897872504,0
183,10,2.0135512351989746,1.9248357960203786,0.04505928326400473,0.16609616525710538,37.68115942028985,100.0,0.1875456246767775,0.04505928326400473,0.04505928326400473,0.11604742661120379,0.16609616525710538,0.16609616525710538,0
183,8,2.082036018371582,1.9248357960203786,0.07850560620837181,0.15903731891636813,39.04761904761905,100.0,0.16599424775194127,0.07850560620837181,0.07850560620837181,0.14280448496669745,0.15903731891636813,0.15903731891636813,0
183,7,1.6906096935272217,1.9248357960203786,0.0,0.09865200607410404,41.666666666666664,100.0,0.1066457229630058,-0.12975143333750308,0.0,0.08,0.09865200607410404,0.09865200607410404,0
183,9,1.6931020021438599,1.9248357960203786,0.0,0.08000003166892702,49.166666666666664,100.0,0.08000004524132431,-0.128278311939007,0.0,0.08,0.08000003166892702,0.08000003166892702,0
