round,test_acc,train_loss,mu,time_cost
176,0.3243603411513859,1.9110976857328021,0.0,17.19458317756653
177,0.32509328358208955,1.905413639793738,0.0,17.866461992263794
178,0.32409381663113007,1.898013095490304,0.0,17.47159719467163
179,0.3240271855010661,1.8902823545402183,0.0,15.532482147216797
180,0.32489339019189767,1.8773104956750748,0.0,17.77041268348694
181,0.3228278251599147,1.876561398076225,0.0,15.906721830368042
182,0.32322761194029853,1.8674924619002926,0.0,16.589112281799316
183,0.32456023454157784,1.8616602800489401,0.0,16.89297914505005
184,0.32482675906183367,1.8539762303887084,0.0,17.061143159866333
185,0.32482675906183367,1.8427875643916798,0.0,15.478137731552124
186,0.3233608742004264,1.84034077791627,0.0,17.62836790084839
187,0.32489339019189767,1.8391676928477076,0.0,16.57504653930664
188,0.32356076759061836,1.8260407880144465,0.0,17.255147457122803
189,0.32582622601279315,1.8181918638868941,0.0,15.873221397399902
190,0.3236273987206823,1.8107286680180237,0.0,17.151082515716553
191,0.32482675906183367,1.7994452293611205,0.0,15.254996299743652
192,0.3216950959488273,1.7984561809759996,0.0,17.465816736221313
193,0.32316098081023453,1.7880806279596706,0.0,15.375470876693726
194,0.3259594882729211,1.7795684304354742,0.0,16.966526985168457
195,0.32456023454157784,1.768620519329748,0.0,15.665160655975342
196,0.32276119402985076,1.7619204438258502,0.0,16.98200488090515
197,0.32582622601279315,1.7536145672550656,0.0,14.865787267684937
198,0.3224946695095949,1.7500467672861082,0.0,17.744757175445557
199,0.3234275053304904,1.7440245595401103,0.0,15.672615766525269
200,0.3240271855010661,1.733322481976025,0.0,17.217644929885864
