round,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,mu,time_cost
124,0.9726395156223225,0.005832938064460124,0.9726395156223225,0.005832938064460124,0.0,27.47393298149109
125,0.9734391957502713,0.0051497156745230555,0.9734391957502713,0.0051497156745230555,0.0,28.40700936317444
126,0.9722967955674873,0.004886201139091265,0.9722967955674873,0.004886201139091265,0.0,28.309490442276
127,0.9721825555492088,0.004874588024350697,0.9721825555492088,0.004874588024350697,0.0,26.76902151107788
128,0.9725252756040441,0.004853728208860085,0.9725252756040441,0.004853728208860085,0.0,27.95876717567444
129,0.9729822356771577,0.004850637868612134,0.9729822356771577,0.004850637868612134,0.0,28.37445878982544
130,0.9720111955217913,0.004582661011731541,0.9720111955217913,0.004582661011731541,0.0,27.51982069015503
131,0.9730964756954361,0.004520267532550051,0.9730964756954361,0.004520267532550051,0.0,26.874311208724976
132,0.9723539155766265,0.004330650158182829,0.9723539155766265,0.004330650158182829,0.0,28.19740319252014
133,0.9722396755583481,0.004506260876612905,0.9722396755583481,0.004506260876612905,0.0,28.45206379890442
134,0.9728108756497401,0.004301162643936595,0.9728108756497401,0.004301162643936595,0.0,26.810874700546265
135,0.9734963157594105,0.004013663232498139,0.9734963157594105,0.004013663232498139,0.0,27.785664796829224
136,0.9731535957045753,0.003987031194263844,0.9731535957045753,0.003987031194263844,0.0,28.381834268569946
137,0.9720683155309305,0.003840980597880251,0.9720683155309305,0.003840980597880251,0.0,27.936102390289307
138,0.9729822356771577,0.003926873103163961,0.9729822356771577,0.003926873103163961,0.0,27.00693917274475
139,0.9723539155766265,0.00397590525633786,0.9723539155766265,0.00397590525633786,0.0,28.155025959014893
140,0.9720683155309305,0.0039796175942243585,0.9720683155309305,0.0039796175942243585,0.0,28.323193073272705
141,0.9724110355857657,0.003773169983034269,0.9724110355857657,0.003773169983034269,0.0,27.42574167251587
142,0.9724110355857657,0.0036335022819961736,0.9724110355857657,0.0036335022819961736,0.0,26.893511295318604
143,0.9725252756040441,0.0037676231442198044,0.9725252756040441,0.0037676231442198044,0.0,28.075175046920776
144,0.9727537556406008,0.003594580130935811,0.9727537556406008,0.003594580130935811,0.0,28.24621343612671
145,0.9729251156680185,0.003381567679451771,0.9729251156680185,0.003381567679451771,0.0,26.853433847427368
146,0.9720111955217913,0.003868828212634729,0.9720111955217913,0.003868828212634729,0.0,27.80251955986023
147,0.9726395156223225,0.0032666230174089018,0.9726395156223225,0.0032666230174089018,0.0,28.454946041107178
148,0.973039355686297,0.003098767049703464,0.973039355686297,0.003098767049703464,0.0,27.915342569351196
149,0.9726395156223225,0.0031328186935256908,0.9726395156223225,0.0031328186935256908,0.0,27.0454580783844
150,0.9728108756497401,0.0033075267436933785,0.9728108756497401,0.0033075267436933785,0.0,28.003944158554077
151,0.9724681555949048,0.0033762873311661955,0.9724681555949048,0.0033762873311661955,0.0,28.201217889785767
152,0.9728679956588793,0.0029474371253908295,0.9728679956588793,0.0029474371253908295,0.0,27.320324182510376
153,0.9727537556406008,0.0029408277905716065,0.9727537556406008,0.0029408277905716065,0.0,27.30452537536621
154,0.9720683155309305,0.0029367766250020847,0.9720683155309305,0.0029367766250020847,0.0,28.405023097991943
155,0.973324955731993,0.0028822734797852726,0.973324955731993,0.0028822734797852726,0.0,28.01322364807129
156,0.9728108756497401,0.002982462627430233,0.9728108756497401,0.002982462627430233,0.0,26.7970871925354
157,0.9727537556406008,0.0027317662903215273,0.9727537556406008,0.0027317662903215273,0.0,27.914737462997437
158,0.9725823956131833,0.0028010948958351635,0.9725823956131833,0.0028010948958351635,0.0,28.263566732406616
159,0.9724110355857657,0.0027818409315636472,0.9724110355857657,0.0027818409315636472,0.0,27.546836614608765
160,0.9728679956588793,0.0028494005238806817,0.9728679956588793,0.0028494005238806817,0.0,26.916351795196533
161,0.9721254355400697,0.002922325008320325,0.9721254355400697,0.002922325008320325,0.0,28.060874938964844
162,0.9724110355857657,0.002505777479633577,0.9724110355857657,0.002505777479633577,0.0,28.161044120788574
163,0.9726395156223225,0.0025086315737406755,0.9726395156223225,0.0025086315737406755,0.0,26.723191738128662
164,0.9724681555949048,0.0026724929170155866,0.9724681555949048,0.0026724929170155866,0.0,27.77549123764038
165,0.9726966356314617,0.002407636104701992,0.9726966356314617,0.002407636104701992,0.0,28.350929498672485
166,0.9726966356314617,0.0024031429407438028,0.9726966356314617,0.0024031429407438028,0.0,28.680145740509033
167,0.9726395156223225,0.0022801885425501453,0.9726395156223225,0.0022801885425501453,0.0,27.03313446044922
168,0.9728679956588793,0.0023230857016176133,0.9728679956588793,0.0023230857016176133,0.0,28.418805837631226
169,0.973324955731993,0.0024158372008632957,0.973324955731993,0.0024158372008632957,0.0,28.342127561569214
170,0.9729822356771577,0.0021434449126269592,0.9729822356771577,0.0021434449126269592,0.0,27.097341775894165
171,0.9721825555492088,0.0021267859086889426,0.9721825555492088,0.0021267859086889426,0.0,26.886078357696533
172,0.9728679956588793,0.002114098862114848,0.9728679956588793,0.002114098862114848,0.0,28.274646282196045
173,0.9722967955674873,0.0020815809884390662,0.9722967955674873,0.0020815809884390662,0.0,28.233030319213867
174,0.9728108756497401,0.0020222982501489867,0.9728108756497401,0.0020222982501489867,0.0,26.807068347930908
175,0.9726395156223225,0.002023725504110555,0.9726395156223225,0.002023725504110555,0.0,27.896945238113403
176,0.9726966356314617,0.0020322226625837034,0.9726966356314617,0.0020322226625837034,0.0,28.529155254364014
177,0.9728679956588793,0.001968910116457181,0.9728679956588793,0.001968910116457181,0.0,27.700019359588623
178,0.9727537556406008,0.002095712511563927,0.9727537556406008,0.002095712511563927,0.0,27.076133012771606
179,0.9724110355857657,0.0018335416544427718,0.9724110355857657,0.0018335416544427718,0.0,28.13734745979309
180,0.9725823956131833,0.0020519061378335927,0.9725823956131833,0.0020519061378335927,0.0,28.265058279037476
181,0.9726395156223225,0.002137176338672544,0.9726395156223225,0.002137176338672544,0.0,27.080691814422607
182,0.9727537556406008,0.0018174835721293929,0.9727537556406008,0.0018174835721293929,0.0,27.426273107528687
183,0.9726966356314617,0.0019062659799727161,0.9726966356314617,0.0019062659799727161,0.0,28.23127818107605
184,0.9724681555949048,0.0019521734103445589,0.9724681555949048,0.0019521734103445589,0.0,28.28024458885193
185,0.973039355686297,0.0017052501349446609,0.973039355686297,0.0017052501349446609,0.0,26.85599184036255
186,0.9722396755583481,0.0018878941114368023,0.9722396755583481,0.0018878941114368023,0.0,28.029239892959595
187,0.9724110355857657,0.0016817029425724996,0.9724110355857657,0.0016817029425724996,0.0,28.232991456985474
188,0.9728679956588793,0.0016754641374314221,0.9728679956588793,0.0016754641374314221,0.0,27.35456109046936
189,0.9730964756954361,0.0015584539634612988,0.9730964756954361,0.0015584539634612988,0.0,26.707289934158325
190,0.9726395156223225,0.001625868803066755,0.9726395156223225,0.001625868803066755,0.0,27.999468326568604
191,0.9722967955674873,0.0015819195767117803,0.9722967955674873,0.0015819195767117803,0.0,28.113590002059937
192,0.9722396755583481,0.0016364106611387436,0.9722396755583481,0.0016364106611387436,0.0,26.92784881591797
193,0.9728108756497401,0.0016976443119465776,0.9728108756497401,0.0016976443119465776,0.0,27.801241636276245
194,0.9726966356314617,0.0014554602754759196,0.9726966356314617,0.0014554602754759196,0.0,28.320510387420654
195,0.9725252756040441,0.001523398428537833,0.9725252756040441,0.001523398428537833,0.0,27.855167627334595
196,0.9725252756040441,0.001485484312041802,0.9725252756040441,0.001485484312041802,0.0,26.825939178466797
197,0.9729822356771577,0.0014091596313498438,0.9729822356771577,0.0014091596313498438,0.0,28.327444314956665
198,0.9726395156223225,0.001420644377883982,0.9726395156223225,0.001420644377883982,0.0,28.010321617126465
199,0.9726966356314617,0.001395832978572114,0.9726966356314617,0.001395832978572114,0.0,27.261890172958374
200,0.9726966356314617,0.0014112638419542774,0.9726966356314617,0.0014112638419542774,0.0,27.260119915008545
