round,client_id,Li,Lg,g_pos,mu_final,acc_global,mu_prev,g_raw,g_pos_clipped,mu_star,mu_smoothed,mu_bounded,warmup_active
2,17,2.2200117111206055,2.2921621441841125,0.0,0.059,1.171875,0.05,-0.031983068594499425,0.0,0.08,0.059,0.059,0
2,18,1.446022868156433,2.2921621441841125,0.0,0.059,73.828125,0.05,-0.4606785989524477,0.0,0.08,0.059,0.059,0
2,10,2.375084400177002,2.2921621441841125,0.03553743373338627,0.0675289840960127,14.453125,0.05,0.03553743373338627,0.03553743373338627,0.10842994698670902,0.0675289840960127,0.0675289840960127,0
2,16,2.3716957569122314,2.2921621441841125,0.03410966850559008,0.06718632044134162,15.909090909090908,0.05,0.03410966850559008,0.03410966850559008,0.10728773480447207,0.06718632044134162,0.06718632044134162,0
2,8,2.271233320236206,2.2921621441841125,0.0,0.059,6.640625,0.05,-0.009172543014218814,0.0,0.08,0.059,0.059,0
2,2,2.0478060245513916,2.2921621441841125,0.0,0.059,29.23076923076923,0.05,-0.11272655124849407,0.0,0.08,0.059,0.059,0
2,13,1.8403193950653076,2.2921621441841125,0.0,0.059,28.26086956521739,0.05,-0.21955639798345558,0.0,0.08,0.059,0.059,0
2,7,1.5445350408554077,2.2921621441841125,0.0,0.059,39.453125,0.05,-0.39477261714767614,0.0,0.08,0.059,0.059,0
2,3,1.381583333015442,2.2921621441841125,0.0,0.059,64.1025641025641,0.05,-0.506265352771498,0.0,0.08,0.059,0.059,0
2,5,1.139944314956665,2.2921621441841125,0.0,0.059,81.25,0.05,-0.6985161207923154,0.0,0.08,0.059,0.059,0
2,6,1.7907840013504028,2.2921621441841125,0.0,0.059,8.59375,0.05,-0.24684202512020398,0.0,0.08,0.059,0.059,0
2,14,0.9956333041191101,2.2921621441841125,0.0,0.059,81.81818181818181,0.05,-0.8338717919482787,0.0,0.08,0.059,0.059,0
2,11,2.5176987648010254,2.2921621441841125,0.0938497554646881,0.08152394131152516,5.46875,0.05,0.0938497554646881,0.0938497554646881,0.1550798043717505,0.08152394131152516,0.08152394131152516,0
2,1,2.3798859119415283,2.2921621441841125,0.037557010328463335,0.06801368247883119,8.333333333333334,0.05,0.037557010328463335,0.037557010328463335,0.11004560826277067,0.06801368247883119,0.06801368247883119,0
2,9,1.2916337251663208,2.2921621441841125,0.0,0.059,58.984375,0.05,-0.5735876657917239,0.0,0.08,0.059,0.059,0
2,0,1.1120342016220093,2.2921621441841125,0.0,0.059,66.66666666666667,0.05,-0.7233045830465438,0.0,0.08,0.059,0.059,0
2,15,1.9495359659194946,2.2921621441841125,0.0,0.059,35.714285714285715,0.05,-0.1619041610573035,0.0,0.08,0.059,0.059,0
2,12,2.614231824874878,2.2921621441841125,0.13147475672017267,0.09055394161284144,12.5,0.05,0.13147475672017267,0.13147475672017267,0.18517980537613815,0.09055394161284144,0.09055394161284144,0
3,12,2.121792793273926,2.2445010995864867,0.0,0.087387759128989,17.578125,0.09055394161284144,-0.056221880362704264,0.0,0.08,0.087387759128989,0.087387759128989,0
3,14,0.8057721853256226,2.2445010995864867,0.0,0.0653,77.77777777777777,0.059,-1.0244374860947474,0.0,0.08,0.0653,0.0653,0
3,0,0.8430114388465881,2.2445010995864867,0.0,0.0653,66.66666666666667,0.059,-0.9792580135947805,0.0,0.08,0.0653,0.0653,0
3,19,1.2429769039154053,2.2445010995864867,0.0,0.0653,58.984375,0.059,-0.5909740341173919,0.0,0.08,0.0653,0.0653,0
3,2,1.7521076202392578,2.2445010995864867,0.0,0.0653,47.69230769230769,0.059,-0.24766385018545992,0.0,0.08,0.0653,0.0653,0
3,9,0.9616631269454956,2.2445010995864867,0.0,0.0653,65.625,0.059,-0.8475743327331191,0.0,0.08,0.0653,0.0653,0
3,6,1.216989278793335,2.2445010995864867,0.0,0.0653,64.453125,0.059,-0.6121032609512345,0.0,0.08,0.0653,0.0653,0
3,10,1.9375396966934204,2.2445010995864867,0.0,0.07127028886720889,22.265625,0.0675289840960127,-0.1470642977850881,0.0,0.08,0.07127028886720889,0.07127028886720889,0
3,7,1.4564738273620605,2.2445010995864867,0.0,0.0653,47.265625,0.059,-0.43246493901792366,0.0,0.08,0.0653,0.0653,0
3,13,1.4080442190170288,2.2445010995864867,0.0,0.0653,41.30434782608695,0.059,-0.46628160370108446,0.0,0.08,0.0653,0.0653,0
3,18,0.7671220302581787,2.2445010995864867,0.0,0.0653,85.9375,0.059,-1.0735926501042887,0.0,0.08,0.0653,0.0653,0
3,15,1.8522144556045532,2.2445010995864867,0.0,0.0653,14.285714285714286,0.059,-0.19210134191598727,0.0,0.08,0.0653,0.0653,0
3,3,1.0609079599380493,2.2445010995864867,0.0,0.0653,75.38461538461539,0.059,-0.7493581567118359,0.0,0.08,0.0653,0.0653,0
3,16,2.0545132160186768,2.2445010995864867,0.0,0.07103042430893913,25.454545454545453,0.06718632044134162,-0.08844432669195841,0.0,0.08,0.07103042430893913,0.07103042430893913,0
