round,median_client_loss,lg_ema,test_acc_global,train_loss_global,test_acc_personalized,train_loss_personalized,avg_mu,time_cost
100,0.3514036685228348,0.3544288668351734,0.9728108756497401,0.6565540551519466,0.9728108756497401,0.6565540551519466,0.25152132441630864,38.45642805099487
101,0.30529142916202545,0.3495151230678586,0.9719540755126521,0.6587328445198335,0.9719540755126521,0.6587328445198335,0.25463985935189254,38.98991513252258
102,0.3517920672893524,0.349742817490008,0.9723539155766265,0.6621065506257758,0.9723539155766265,0.6621065506257758,0.25356830397890257,37.435627698898315
103,0.31199850142002106,0.3459683858830093,0.9722396755583481,0.6562698132901719,0.9722396755583481,0.6562698132901719,0.24866837803691905,38.32278752326965
104,0.4077373594045639,0.35214528323516475,0.9718969555035128,0.6452666860151282,0.9718969555035128,0.6452666860151282,0.2488603196807487,38.31328558921814
105,0.36092785000801086,0.3530235399124494,0.9720683155309305,0.6570888794638733,0.9720683155309305,0.6570888794638733,0.24716370051523734,37.707430601119995
106,0.36549246311187744,0.3542704322323922,0.9724681555949048,0.6438264401188517,0.9724681555949048,0.6438264401188517,0.24627027425225712,39.30278158187866
107,0.3115813136100769,0.3500015203701607,0.9713828754212601,0.6449560784720392,0.9713828754212601,0.6449560784720392,0.24093015331342862,37.83484482765198
108,0.33216579258441925,0.34821794759158653,0.9711543953847033,0.6349959623106244,0.9711543953847033,0.6349959623106244,0.2403456259424845,38.41334795951843
109,0.3282379060983658,0.3462199434422645,0.9721254355400697,0.6394678063291194,0.9721254355400697,0.6394678063291194,0.2333871286424536,38.58777928352356
110,0.3292626589536667,0.34452421499340474,0.9720683155309305,0.6334209500509372,0.9720683155309305,0.6334209500509372,0.2307890562164625,37.59524917602539
111,0.32554110884666443,0.3426259043787307,0.9722396755583481,0.6482434645138767,0.9722396755583481,0.6482434645138767,0.23653327180625228,38.678773641586304
112,0.32949280738830566,0.3413125946796882,0.9720111955217913,0.6438360472565684,0.9720111955217913,0.6438360472565684,0.2390781425778697,38.224417209625244
113,0.29916588962078094,0.3370979241737975,0.9713828754212601,0.6516256448456496,0.9713828754212601,0.6516256448456496,0.2441314140042042,37.94341444969177
114,0.3184366077184677,0.3352317925282645,0.9719540755126521,0.6559283010771065,0.9719540755126521,0.6559283010771065,0.24447661677843624,39.53846096992493
115,0.3239247798919678,0.33410109126463483,0.9721254355400697,0.658093218137758,0.9721254355400697,0.658093218137758,0.25284425708056546,37.321728467941284
116,0.35369153320789337,0.3360601354589607,0.9711543953847033,0.6553809844601407,0.9711543953847033,0.6553809844601407,0.2582564660478406,38.47495651245117
117,0.3553653359413147,0.3379906555071961,0.9720111955217913,0.6737085718891135,0.9720111955217913,0.6737085718891135,0.25460784322703545,38.97213673591614
118,0.3071376085281372,0.3349053508092902,0.9718398354943737,0.6773940581722447,0.9718398354943737,0.6773940581722447,0.25846782423518866,37.874157667160034
119,0.3154659569263458,0.3329614114209957,0.9713828754212601,0.6678844820199816,0.9713828754212601,0.6678844820199816,0.25775956236247505,39.23318409919739
120,0.3133934885263443,0.33100461913153056,0.9724681555949048,0.6558162390281626,0.9724681555949048,0.6558162390281626,0.2565143996712409,37.857621908187866
121,0.2627748027443886,0.32418163749281637,0.9720683155309305,0.6509445052159649,0.9720683155309305,0.6509445052159649,0.249869409981038,38.57276391983032
122,0.31347644329071045,0.3231111180726058,0.9721254355400697,0.6589740301544397,0.9721254355400697,0.6589740301544397,0.246140707363737,38.811211347579956
123,0.3091648370027542,0.32171648996562063,0.9717827154852344,0.6647238462361597,0.9717827154852344,0.6647238462361597,0.24880934641127367,37.543205976486206
124,0.29438039660453796,0.31898288062951236,0.9717827154852344,0.6611699531595117,0.9717827154852344,0.6611699531595117,0.24405271999221836,38.521193504333496
125,0.31401653587818146,0.31848624615437926,0.9716113554578168,0.6517869632302339,0.9716113554578168,0.6517869632302339,0.24867704150447362,38.231683015823364
126,0.3076765537261963,0.31740527691156095,0.9720683155309305,0.6516272501593168,0.9720683155309305,0.6516272501593168,0.25030960414327696,37.875585079193115
127,0.3028707951307297,0.3159518287334778,0.9718398354943737,0.6917955195078116,0.9718398354943737,0.6917955195078116,0.24584449828245675,39.40827989578247
128,0.3233017772436142,0.31668682358449146,0.9716113554578168,0.6797449954011882,0.9716113554578168,0.6797449954011882,0.2524168343039143,37.75970697402954
129,0.29036207497119904,0.3140543487231622,0.971097275375564,0.7176108596161608,0.971097275375564,0.7176108596161608,0.2514377291182348,38.73242402076721
130,0.2940550744533539,0.31205442129618133,0.9716684754669561,0.728887520791624,0.9716684754669561,0.728887520791624,0.24981356620932366,38.31801414489746
131,0.304095059633255,0.3112584851298887,0.9723539155766265,0.7215471817402639,0.9723539155766265,0.7215471817402639,0.24740301441864307,37.44522523880005
132,0.3562219887971878,0.3157548354966186,0.9725252756040441,0.7254989649151555,0.9725252756040441,0.7254989649151555,0.26044345436557725,38.78093981742859
133,0.33720166981220245,0.317899518928177,0.9717255954760953,0.7339739368841453,0.9717255954760953,0.7339739368841453,0.25910677467155746,38.054665327072144
134,0.29021310806274414,0.31513087784163374,0.9717255954760953,0.7294681568314979,0.9717255954760953,0.7294681568314979,0.264432408115609,38.25002837181091
135,0.31077970564365387,0.3146957606218358,0.9722396755583481,0.7420605794064441,0.9722396755583481,0.7420605794064441,0.26471602902996116,39.17320227622986
136,0.32755589485168457,0.31598177404482064,0.9720683155309305,0.7319781685848997,0.9720683155309305,0.7319781685848997,0.2645334005221653,37.4536349773407
137,0.3226836174726486,0.3166519583876034,0.9721825555492088,0.7459962552562968,0.9721825555492088,0.7459962552562968,0.26501593971355186,38.35008144378662
