round,median_client_loss,lg_ema,test_acc,train_loss,avg_mu,time_cost
40,0.40051713585853577,0.546184347047285,0.7338207574113211,0.6507450336345917,0.21167616146054918,131.7802333831787
41,0.45272332429885864,0.5368382447724424,0.7291369166619067,0.651490442605293,0.21363804622886975,130.9741861820221
42,0.4435025453567505,0.5275046748308732,0.7311932369909179,0.6459222158711843,0.2172095506239521,111.37684392929077
43,0.49801214039325714,0.5245554213871115,0.7370765979322557,0.640128955282024,0.2196405629562168,46.27453351020813
44,0.43201810121536255,0.5153016893699367,0.7305649168903867,0.6527301003020793,0.22209016017189026,46.637282609939575
45,0.45499157905578613,0.5092706783385217,0.7321071571371451,0.644419141031922,0.22254607349957328,45.70810675621033
46,0.41309860348701477,0.49965347085337103,0.7400468384074942,0.637070626529396,0.22446267634851216,46.4770941734314
47,0.40497544407844543,0.49018566817587844,0.7368481178956988,0.6291768683476012,0.22202499832518904,45.5402410030365
48,0.4291406273841858,0.4840811640967092,0.7450733992117439,0.6254365856007826,0.22980860025875804,46.445353507995605
49,0.47645553946495056,0.48331860163353335,0.7430170788827326,0.6209992594787658,0.23165417504019375,45.57071876525879
50,0.45721079409122467,0.48070782087930247,0.7526703604272577,0.6042400017117431,0.2342392795874936,46.3069281578064
51,0.4132288843393326,0.47395992722530544,0.7474153195864511,0.6134137788361528,0.23436334235339323,47.064419984817505
52,0.3782753199338913,0.46439146649616403,0.742560118809619,0.6237650736503669,0.23086064383198407,45.21138048171997
53,0.3641873300075531,0.45437105284730295,0.7520420403267265,0.6060044730229095,0.2296399349348715,45.89515495300293
54,0.4053304195404053,0.4494669895166132,0.7591820414691266,0.5942672673464721,0.22919525901913707,46.2046058177948
55,0.43514324724674225,0.44803461528962607,0.7620951619352259,0.587917245587005,0.23640593600313103,46.14932942390442
56,0.407326340675354,0.4439637878281989,0.7628377220540355,0.5853479814848896,0.23367353465488053,46.842005014419556
57,0.3707762360572815,0.43664503265110716,0.7525561204089792,0.6078272293316246,0.23148446832628394,45.545717000961304
58,0.40404340624809265,0.43338487001080567,0.7634660421545667,0.5863022349103167,0.2431401331343362,46.79307699203491
59,0.4170617610216141,0.4317525591118865,0.7706060432969669,0.5716913077326669,0.23964569080319603,46.83251762390137
60,0.39183951914310455,0.4277612551150083,0.7716342034614726,0.5709663047593135,0.2487375864181783,45.45044422149658
61,0.4307759702205658,0.428062726625564,0.7721482835437253,0.5695025050854028,0.2471423193302828,47.13216686248779
62,0.4347276985645294,0.42872922381946055,0.7627234820357571,0.5847799818205325,0.24564594111843308,45.752713680267334
63,0.377188578248024,0.42357515926231687,0.757582681213229,0.596050970174087,0.2468604391362485,45.59729623794556
64,0.38401126861572266,0.4196187701976575,0.7605529216884674,0.5898872577225484,0.24341086141751025,45.75983738899231
65,0.35132360458374023,0.4127892536362658,0.7608956417433027,0.5848800182218046,0.24000072125194624,45.247833490371704
